#Resampling
#Console: python /usr/local/bin/transit resampling H37Rv_day32_rep1.wig,H37Rv_day32_rep2.wig,H37Rv_day32_rep3.wig Rv3005c_day32_rep1.wig,Rv3005c_day32_rep2.wig,Rv3005c_day32_rep3.wig /home/mad/transit_tests/transit_tamu/src/pytransit/genomes/H37Rv.prot_table resampling_H37Rv_Rv3005c_day32_s10000_pc0.00.dat
#Control Data: H37Rv_day32_rep1.wig,H37Rv_day32_rep2.wig,H37Rv_day32_rep3.wig
#Experimental Data: Rv3005c_day32_rep1.wig,Rv3005c_day32_rep2.wig,Rv3005c_day32_rep3.wig
#Annotation path: /home/mad/transit_tests/transit_tamu/src/pytransit/genomes/H37Rv.prot_table
#Time: 600.038864851
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv0169	mce1A	MCE-FAMILY PROTEIN MCE1A 	39	26.0	39.4	2184.1	3308.2	1124.10	0.60	0.45290	0.73220
Rv0170	mce1B	MCE-FAMILY PROTEIN MCE1B 	18	51.3	2.0	1845.5	72.4	-1773.05	-4.67	0.00000	0.00000
Rv0171	mce1C	MCE-FAMILY PROTEIN MCE1C 	25	16.3	3.5	1024.7	218.9	-805.79	-2.23	0.00910	0.06929
Rv0172	mce1D	MCE-FAMILY PROTEIN MCE1D 	33	78.4	22.6	6348.9	1832.6	-4516.26	-1.79	0.01590	0.09836
Rv0173	lprK	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRK (MCE-FAMILY LIPOPROTEIN MCE1E) 	16	12.3	9.8	406.0	323.6	-82.34	-0.33	0.67060	0.95119
Rv0174	mce1F	MCE-FAMILY PROTEIN MCE1F 	31	44.8	8.6	3226.0	618.8	-2607.24	-2.38	0.00270	0.03052
Rv0175	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	9	6.2	1.3	111.0	23.1	-87.85	-2.26	0.20920	0.47889
Rv0176	-	PROBABLE CONSERVED MCE ASSOCIATED TRANSMEMBRANE PROTEIN 	15	57.6	22.2	1727.7	664.5	-1063.15	-1.38	0.16180	0.42556
Rv0177	-	PROBABLE CONSERVED MCE ASSOCIATED PROTEIN 	12	13.4	9.6	280.6	202.4	-78.20	-0.47	0.92380	1.00000
Rv0178	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	11	43.2	1.5	906.5	31.0	-875.44	-4.87	0.00200	0.02478
Rv0179c	lprO	POSSIBLE LIPOPROTEIN LPRO 	22	40.8	20.6	1959.0	990.8	-968.13	-0.98	0.29740	0.57159
Rv0180c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	28	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0181c	-	hypothetical protein Rv0181c 	15	137.2	1.0	5352.1	40.3	-5311.80	-7.05	0.00010	0.00285
Rv0182c	sigG	RNA polymerase factor sigma-70 	21	20.6	1.0	1172.7	58.7	-1114.07	-4.32	0.00000	0.00000
Rv0183	-	POSSIBLE LYSOPHOSPHOLIPASE 	15	28.4	75.0	937.8	2476.4	1538.60	1.40	0.48390	0.75538
Rv0184	-	hypothetical protein Rv0184 	11	14.6	0.6	219.6	9.3	-210.26	-4.56	0.14890	0.40553
Rv0185	-	hypothetical protein Rv0185 	10	0.5	0.5	7.6	8.2	0.56	0.10	0.90890	1.00000
Rv0186	bglS	PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) 	34	22.5	52.4	1146.1	2670.3	1524.23	1.22	0.18700	0.45880
Rv0187	-	PROBABLE O-METHYLTRANSFERASE 	7	12.1	0.3	180.8	4.1	-176.71	-5.46	0.17550	0.44773
Rv0188	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	44.5	65.3	935.0	1371.7	436.65	0.55	0.62570	0.90356
Rv0189c	ilvD	dihydroxy-acid dehydratase 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0190	-	hypothetical protein Rv0190 	3	0.2	0.2	1.9	1.9	0.04	0.03	1.00000	1.00000
Rv0191	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	10.2	1.3	457.4	57.6	-399.77	-2.99	0.00070	0.01230
Rv0192	-	hypothetical protein Rv0192 	13	43.0	5.9	1418.5	193.6	-1224.92	-2.87	0.00040	0.00849
Rv0192A	-	CONSERVED SECRETED PROTEIN 	2	15.7	0.5	94.4	3.1	-91.32	-4.92	0.18820	0.46040
Rv0193c	-	hypothetical protein Rv0193c 	34	17.5	49.6	1469.5	4168.3	2698.74	1.50	0.09550	0.30655
Rv0194	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	55	22.9	46.2	3162.5	6376.8	3214.38	1.01	0.05010	0.20131
Rv0195	-	POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) 	6	27.3	1.0	327.7	11.6	-316.10	-4.82	0.01250	0.08507
Rv0196	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	14.6	1.0	175.8	12.0	-163.78	-3.87	0.12110	0.35295
Rv0197	-	POSSIBLE OXIDOREDUCTASE 	33	8.7	21.1	390.1	949.2	559.07	1.28	0.27660	0.54554
Rv0198c	-	PROBABLE ZINC METALLOPROTEASE 	42	7.5	0.8	515.1	53.6	-461.50	-3.26	0.00630	0.05326
Rv0199	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	12	37.0	1.1	666.1	19.7	-646.42	-5.08	0.10010	0.31227
Rv0200	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	7	7.1	0.5	85.0	5.5	-79.47	-3.94	0.16410	0.42923
Rv0201c	-	hypothetical protein Rv0201c 	8	2.3	1.0	40.9	18.8	-22.09	-1.12	0.41380	0.69598
Rv0202c	mmpL11	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 	39	3.7	1.3	277.7	95.8	-181.96	-1.54	0.07640	0.26507
Rv0203	-	POSSIBLE EXPORTED PROTEIN 	3	10.4	0.3	93.2	2.4	-90.81	-5.29	0.46550	0.73851
Rv0204c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	0.2	0.5	7.5	14.9	7.44	0.99	0.41990	0.70159
Rv0205	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	12	17.5	0.6	419.4	15.4	-403.99	-4.77	0.00530	0.04774
Rv0206c	mmpL3	POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 	34	0.3	0.2	1.0	0.5	-0.53	-1.10	1.00000	1.00000
Rv0207c	-	hypothetical protein Rv0207c 	9	6.8	204.5	143.3	4294.2	4150.87	4.91	0.21290	0.48020
Rv0208c	trmB	tRNA (guanine-N(7))-methyltransferase 	12	3.6	0.1	64.4	1.0	-63.46	-6.07	0.03300	0.15310
Rv0209	-	hypothetical protein Rv0209 	15	12.1	38.9	253.8	817.2	563.45	1.69	0.35650	0.64510
Rv0210	-	hypothetical protein Rv0210 	13	75.0	41.7	1800.9	1001.3	-799.59	-0.85	0.43480	0.71807
Rv0211	pckA	phosphoenolpyruvate carboxykinase 	24	74.0	0.2	1110.0	3.3	-1106.68	-8.38	0.07120	0.25359
Rv0212c	nadR	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY) 	6	63.2	0.7	758.7	8.1	-750.59	-6.54	0.00050	0.00993
Rv0213c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	30.5	23.9	2749.2	2151.7	-597.52	-0.35	0.68780	0.96631
Rv0214	fadD4	acyl-CoA synthetase 	34	25.5	13.5	1834.3	972.3	-861.95	-0.92	0.23740	0.49770
Rv0215c	fadE3	PROBABLE ACYL-CoA DEHYDROGENASE FADE3 	18	27.2	152.0	815.7	4560.1	3744.39	2.48	0.05250	0.20658
Rv0216	-	hypothetical protein Rv0216 	23	0.7	0.7	17.3	16.0	-1.28	-0.11	0.91250	1.00000
Rv0217c	lipW	POSSIBLE ESTERASE LIPW 	21	20.2	23.3	667.8	769.0	101.20	0.20	0.81490	1.00000
Rv0218	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	24.2	2.8	943.5	110.3	-833.19	-3.10	0.01430	0.09203
Rv0219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	11	5.1	2.7	92.6	48.6	-44.00	-0.93	0.56100	0.83771
Rv0220	lipC	PROBABLE ESTERASE LIPC 	24	9.3	0.3	308.4	10.8	-297.52	-4.83	0.00170	0.02231
Rv0221	-	hypothetical protein Rv0221 	28	16.1	27.2	966.0	1629.9	663.97	0.75	0.51590	0.78928
Rv0222	echA1	enoyl-CoA hydratase 	8	0.9	25.8	13.5	386.5	373.01	4.84	0.22360	0.48854
Rv0223c	-	PROBABLE ALDEHYDE DEHYDROGENASE 	25	20.4	11.0	1042.9	559.1	-483.81	-0.90	0.35210	0.64135
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	29	22.5	7.9	67.6	23.7	-43.84	-1.51	0.40850	0.69181
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	23	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	16	18.6	1.4	502.1	37.6	-464.56	-3.74	0.00370	0.03663
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	5.3	65.3	223.5	2742.8	2519.29	3.62	0.02300	0.12171
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	36	20.8	37.8	1807.4	3287.5	1480.09	0.86	0.21140	0.47939
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	10.9	14.2	293.5	382.6	89.04	0.38	0.68450	0.96399
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	11	15.2	1.1	457.3	33.7	-423.63	-3.76	0.01380	0.09012
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	23	4.2	0.4	113.4	10.6	-102.79	-3.42	0.08150	0.27696
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	22.3	17.4	1002.5	782.1	-220.36	-0.36	0.67760	0.95834
Rv0236A	-	SMALL SECRETED PROTEIN 	3	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	39	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	13	22.2	26.3	332.5	394.8	62.26	0.25	0.81020	1.00000
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	0.5	0.2	4.4	2.2	-2.24	-1.02	0.39230	0.68743
Rv0239	-	hypothetical protein Rv0239 	2	2.0	0.6	11.9	3.8	-8.00	-1.62	0.19160	0.46297
Rv0240	-	hypothetical protein Rv0240 	9	50.8	0.6	1067.6	13.1	-1054.49	-6.34	0.00230	0.02731
Rv0241c	-	hypothetical protein Rv0241c 	16	0.4	0.8	6.3	11.8	5.49	0.91	0.67920	0.95862
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	0.0	0.2	0.0	1.4	1.43	0.31	0.46070	0.73557
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	1.0	11.0	33.2	361.6	328.43	3.44	0.01450	0.09257
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	0.0	0.3	0.0	3.1	3.14	0.43	0.20600	0.47511
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	4	0.3	0.1	2.7	1.2	-1.51	-1.16	0.36390	0.65374
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	33	10.3	5.5	588.7	314.9	-273.88	-0.90	0.31330	0.59161
Rv0247c	-	fumarate reductase iron-sulfur subunit 	12	1.8	0.5	32.7	9.9	-22.78	-1.73	0.44440	0.72760
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	39	0.3	0.8	12.6	34.0	21.41	1.43	0.02440	0.12693
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	8.7	0.9	337.4	36.4	-301.09	-3.21	0.01250	0.08507
Rv0250c	-	hypothetical protein Rv0250c 	4	6.3	0.1	56.6	0.5	-56.12	-6.92	0.13680	0.38304
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	5	4.2	192.7	38.2	1734.5	1696.31	5.51	0.00570	0.04966
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	12.9	26.5	1048.5	2143.8	1095.30	1.03	0.19420	0.46622
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	7	30.2	79.6	452.3	1193.6	741.29	1.40	0.39600	0.68868
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	5.2	1.2	93.9	20.9	-73.02	-2.17	0.03170	0.14898
Rv0255c	cobQ1	cobyric acid synthase 	15	4.7	5.2	140.6	156.2	15.60	0.15	0.86080	1.00000
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	12.0	10.0	865.5	723.0	-142.55	-0.26	0.75650	1.00000
Rv0257	-	hypothetical protein Rv0257 	3	3.5	1.2	31.2	11.0	-20.18	-1.50	0.27510	0.54339
Rv0258c	-	hypothetical protein Rv0258c 	8	0.0	32.2	0.3	290.1	289.79	9.88	0.20870	0.47885
Rv0259c	-	hypothetical protein Rv0259c 	8	3.3	47.8	29.5	429.9	400.35	3.86	0.02640	0.13368
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	22	2.4	0.6	79.1	19.0	-60.10	-2.06	0.05190	0.20582
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	25	11.1	0.5	497.5	20.4	-477.10	-4.61	0.00000	0.00000
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	7	6.7	0.3	100.4	5.1	-95.32	-4.31	0.07080	0.25313
Rv0263c	-	hypothetical protein Rv0263c 	16	1.6	0.2	39.6	5.3	-34.31	-2.91	0.16450	0.42923
Rv0264c	-	hypothetical protein Rv0264c 	10	40.6	32.0	731.4	576.1	-155.36	-0.34	0.76050	1.00000
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	6.7	47.8	121.4	859.8	738.36	2.82	0.00210	0.02562
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	42	36.7	13.3	3085.2	1118.2	-1966.94	-1.46	0.04830	0.19645
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	15	15.5	1.2	511.6	40.1	-471.51	-3.67	0.00020	0.00499
Rv0268c	-	hypothetical protein Rv0268c 	13	23.7	35.3	711.6	1059.8	348.19	0.57	0.67890	0.95853
Rv0269c	-	hypothetical protein Rv0269c 	11	27.6	25.8	662.0	619.1	-42.93	-0.10	0.94500	1.00000
Rv0270	fadD2	acyl-CoA synthetase 	25	20.9	17.4	1189.2	990.6	-198.58	-0.26	0.71190	0.98779
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	34	15.6	16.3	1166.7	1218.8	52.19	0.06	0.92710	1.00000
Rv0272c	-	hypothetical protein Rv0272c 	16	1.3	45.7	27.2	959.5	932.32	5.14	0.18840	0.46061
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	3.4	1.8	91.8	48.3	-43.52	-0.93	0.26800	0.53466
Rv0274	-	hypothetical protein Rv0274 	8	6.2	1.4	74.5	16.6	-57.91	-2.16	0.07920	0.27266
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	9	9.9	7.8	207.9	163.0	-44.88	-0.35	0.75040	1.00000
Rv0276	-	hypothetical protein Rv0276 	17	10.7	48.2	320.6	1447.2	1126.65	2.17	0.23660	0.49738
Rv0277c	-	hypothetical protein Rv0277c 	6	6.9	0.5	103.7	7.5	-96.20	-3.80	0.00300	0.03226
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	26	5.7	1.4	240.7	60.9	-179.78	-1.98	0.29160	0.56398
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	19	6.0	10.9	233.2	426.9	193.69	0.87	0.28770	0.55969
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	17.5	64.5	895.0	3287.1	2392.13	1.88	0.07080	0.25313
Rv0281	-	hypothetical protein Rv0281 	14	6.1	0.7	219.6	24.0	-195.57	-3.19	0.00030	0.00665
Rv0282	-	hypothetical protein Rv0282 	24	36.4	0.2	109.2	0.5	-108.78	-7.87	0.39910	0.68868
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0285	PE5	PE FAMILY PROTEIN 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0286	PPE4	PPE FAMILY PROTEIN 	31	0.0	0.3	0.0	1.0	0.96	0.40	1.00000	1.00000
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0289	-	hypothetical protein Rv0289 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	0.1	0.0	0.3	0.0	-0.31	-0.14	1.00000	1.00000
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	3.3	0.0	9.8	0.0	-9.85	-2.10	0.10090	0.31330
Rv0293c	-	hypothetical protein Rv0293c 	27	10.9	33.1	558.0	1687.6	1129.68	1.60	0.23770	0.49770
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	14	4.9	0.3	131.9	8.4	-123.50	-3.98	0.04370	0.18510
Rv0295c	-	hypothetical protein Rv0295c 	10	8.7	0.5	183.1	10.1	-173.05	-4.19	0.01590	0.09836
Rv0296c	-	PROBABLE SULFATASE 	42	6.7	49.3	484.8	3551.4	3066.65	2.87	0.00700	0.05747
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	26.9	0.4	565.2	9.1	-556.10	-5.95	0.00300	0.03226
Rv0298	-	hypothetical protein Rv0298 	5	42.1	30.3	504.9	363.6	-141.29	-0.47	0.71110	0.98757
Rv0299	-	hypothetical protein Rv0299 	2	30.9	1.2	92.6	3.6	-89.01	-4.68	0.09440	0.30474
Rv0300	-	hypothetical protein Rv0300 	5	17.7	11.1	265.6	166.3	-99.32	-0.68	0.62710	0.90526
Rv0301	-	hypothetical protein Rv0301 	7	16.4	20.7	343.8	435.4	91.50	0.34	0.76240	1.00000
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	22.0	0.7	527.1	17.8	-509.24	-4.89	0.00010	0.00285
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	12	10.9	1.3	261.2	31.3	-229.84	-3.06	0.00050	0.00993
Rv0304c	PPE5	PPE FAMILY PROTEIN 	136	18.4	31.3	5010.2	8536.8	3526.64	0.77	0.11030	0.32892
Rv0305c	PPE6	PPE FAMILY PROTEIN 	60	19.0	27.8	2342.1	3418.0	1075.94	0.55	0.29090	0.56336
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	8	3.5	1.1	62.5	19.9	-42.57	-1.65	0.23030	0.49425
Rv0307c	-	hypothetical protein Rv0307c 	9	4.6	0.4	82.6	7.2	-75.43	-3.52	0.04700	0.19333
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	15	6.1	0.4	145.7	8.4	-137.32	-4.11	0.03000	0.14439
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	50.0	0.9	1201.1	22.3	-1178.81	-5.75	0.00530	0.04774
Rv0310c	-	hypothetical protein Rv0310c 	12	13.7	0.1	288.4	2.2	-286.20	-7.05	0.00470	0.04382
Rv0311	-	hypothetical protein Rv0311 	17	10.1	13.6	241.4	326.8	85.38	0.44	0.74470	1.00000
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	3.0	0.3	62.8	6.2	-56.55	-3.33	0.08590	0.28753
Rv0313	-	hypothetical protein Rv0313 	5	25.5	0.5	306.5	5.7	-300.75	-5.74	0.00000	0.00000
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	102.7	64.8	1539.9	971.4	-568.43	-0.66	0.44380	0.72691
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	10	18.0	4.7	432.3	112.2	-320.03	-1.95	0.02860	0.14019
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	6.4	0.2	76.7	2.2	-74.56	-5.14	0.12610	0.36328
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	13	13.9	49.3	459.8	1627.5	1167.76	1.82	0.06630	0.24359
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	14.1	27.2	297.1	570.4	273.32	0.94	0.48120	0.75205
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	8	11.6	1.2	209.7	20.8	-188.84	-3.33	0.09240	0.30178
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	8.7	1.3	339.7	51.3	-288.40	-2.73	0.00020	0.00499
Rv0321	dcd	deoxycytidine triphosphate deaminase 	6	6.9	0.9	104.2	13.1	-91.12	-2.99	0.68100	0.96082
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	32.0	0.6	1152.7	20.9	-1131.74	-5.78	0.00010	0.00285
Rv0323c	-	hypothetical protein Rv0323c 	12	43.7	1.7	655.7	26.1	-629.60	-4.65	0.03350	0.15435
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	0.3	0.2	2.4	1.9	-0.44	-0.30	0.71510	0.99071
Rv0325	-	hypothetical protein Rv0325 	6	62.1	1.2	931.7	18.2	-913.51	-5.68	0.00800	0.06359
Rv0326	-	hypothetical protein Rv0326 	9	12.9	1.2	192.8	18.2	-174.56	-3.40	0.07760	0.26854
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	24	12.0	0.6	361.3	18.0	-343.30	-4.32	0.00080	0.01341
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	4.4	0.3	65.4	4.3	-61.08	-3.92	0.01390	0.09047
Rv0329c	-	hypothetical protein Rv0329c 	9	7.2	1.6	107.3	24.3	-83.01	-2.14	0.06150	0.23193
Rv0330c	-	hypothetical protein Rv0330c 	9	9.1	61.5	163.1	1106.8	943.67	2.76	0.04360	0.18487
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	3.2	42.0	96.9	1259.5	1162.63	3.70	0.21640	0.48345
Rv0332	-	hypothetical protein Rv0332 	12	5.7	20.4	137.0	489.5	352.58	1.84	0.37130	0.66494
Rv0333	-	hypothetical protein Rv0333 	4	0.5	2.4	2.8	14.7	11.92	2.41	0.73310	1.00000
Rv0334	rmlA	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE) 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0335c	PE6	PE FAMILY PROTEIN 	2	0.0	0.3	0.0	1.0	0.96	0.40	1.00000	1.00000
Rv0336	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	18	24.2	15.6	1160.6	748.5	-412.10	-0.63	0.25920	0.52438
Rv0337c	aspC	aminotransferase AlaT 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0338c	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE 	37	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0339c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	11.8	1.1	426.5	38.5	-387.98	-3.47	0.00060	0.01129
Rv0340	-	hypothetical protein Rv0340 	5	9.9	0.2	89.1	1.9	-87.18	-5.53	0.10100	0.31337
Rv0341	iniB	ISONIAZID INDUCTIBLE GENE PROTEIN INIB 	19	11.6	0.6	348.2	16.9	-331.31	-4.36	0.00030	0.00665
Rv0342	iniA	ISONIAZID INDUCTIBLE GENE PROTEIN INIA 	27	35.7	42.9	2250.4	2702.5	452.08	0.26	0.71040	0.98757
Rv0343	iniC	ISONIAZID INDUCTIBLE GENE PROTEIN INIC 	13	8.5	1.0	229.5	27.7	-201.74	-3.05	0.03470	0.15841
Rv0344c	lpqJ	PROBABLE LIPOPROTEIN LPQJ 	12	12.4	17.9	335.3	483.7	148.38	0.53	0.63290	0.91099
Rv0345	-	hypothetical protein Rv0345 	7	22.8	87.9	409.8	1582.5	1172.68	1.95	0.15570	0.41583
Rv0346c	ansP2	POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN) 	29	10.3	5.7	707.4	393.0	-314.49	-0.85	0.20360	0.47378
