#Resampling
#GUI with: norm=TTR, samples=10000, pseudocounts=0.00, adaptive=False, histogram=False, includeZeros=False, output=/pacific/home/mdejesus/TRASH/Subbu/resampling_H37Rv_Rv3916c_day0_s10000_pc0.00.dat
#Control Data: /pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep2.wig
#Experimental Data: /pacific/home/mdejesus/TRASH/Subbu/Rv3916c_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/Rv3916c_day0_rep2.wig
#Annotation path: /pacific/home/mdejesus/TRASH/Subbu/H37Rv.prot_table
#Time: 1036.24630404
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv0171	mce1C	MCE-FAMILY PROTEIN MCE1C 	25	16.2	21.7	714.8	954.4	239.60	0.42	0.43960	0.78095
Rv0172	mce1D	MCE-FAMILY PROTEIN MCE1D 	33	30.1	96.6	1564.0	5020.9	3456.85	1.68	0.16800	0.51326
Rv0173	lprK	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRK (MCE-FAMILY LIPOPROTEIN MCE1E) 	16	22.9	31.8	595.9	826.0	230.03	0.47	0.38230	0.74773
Rv0174	mce1F	MCE-FAMILY PROTEIN MCE1F 	31	19.4	23.5	1009.7	1220.8	211.13	0.27	0.64610	0.92822
Rv0175	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	9	16.7	21.7	268.0	347.6	79.63	0.38	0.55420	0.85114
Rv0176	-	PROBABLE CONSERVED MCE ASSOCIATED TRANSMEMBRANE PROTEIN 	15	17.4	16.6	347.5	332.8	-14.74	-0.06	0.89620	1.00000
Rv0177	-	PROBABLE CONSERVED MCE ASSOCIATED PROTEIN 	12	6.3	4.2	87.7	58.8	-28.87	-0.58	0.33770	0.70426
Rv0178	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	11	15.5	42.0	248.8	671.8	423.05	1.43	0.06320	0.30128
Rv0179c	lprO	POSSIBLE LIPOPROTEIN LPRO 	22	24.9	46.1	895.6	1661.0	765.32	0.89	0.16490	0.50908
Rv0180c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	28	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0181c	-	hypothetical protein Rv0181c 	15	38.4	45.9	921.6	1102.4	180.81	0.26	0.63980	0.92292
Rv0182c	sigG	RNA polymerase factor sigma-70 	21	25.3	24.4	859.8	830.1	-29.71	-0.05	0.92540	1.00000
Rv0183	-	POSSIBLE LYSOPHOSPHOLIPASE 	15	54.0	28.9	1512.0	808.5	-703.55	-0.90	0.04170	0.23467
Rv0184	-	hypothetical protein Rv0184 	11	17.4	17.0	243.8	237.3	-6.50	-0.04	0.96180	1.00000
Rv0185	-	hypothetical protein Rv0185 	10	5.1	5.8	50.9	57.6	6.75	0.18	0.82480	1.00000
Rv0186	bglS	PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) 	34	19.6	27.5	861.0	1208.6	347.59	0.49	0.56110	0.85841
Rv0187	-	PROBABLE O-METHYLTRANSFERASE 	7	31.7	28.9	316.5	289.5	-27.05	-0.13	0.85050	1.00000
Rv0188	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	64.7	14.7	646.6	146.8	-499.76	-2.14	0.07410	0.33071
Rv0189c	ilvD	dihydroxy-acid dehydratase 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0190	-	hypothetical protein Rv0190 	3	15.1	72.3	60.3	289.2	228.87	2.26	0.42650	0.77965
Rv0191	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	43.8	50.2	1227.4	1405.4	177.93	0.20	0.59510	0.88663
Rv0192	-	hypothetical protein Rv0192 	13	37.8	17.4	983.5	451.8	-531.71	-1.12	0.01720	0.14822
Rv0192A	-	CONSERVED SECRETED PROTEIN 	2	13.0	11.1	51.8	44.6	-7.23	-0.22	0.82560	1.00000
Rv0193c	-	hypothetical protein Rv0193c 	34	26.3	21.0	1682.8	1343.3	-339.49	-0.33	0.41100	0.77965
Rv0194	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	55	39.9	50.0	4074.5	5104.7	1030.22	0.33	0.29620	0.70426
Rv0195	-	POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) 	6	27.6	74.9	275.9	749.2	473.38	1.44	0.01600	0.14150
Rv0196	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	16.1	12.5	225.1	175.1	-50.04	-0.36	0.62520	0.91175
Rv0197	-	POSSIBLE OXIDOREDUCTASE 	33	12.5	22.9	473.7	870.0	396.35	0.88	0.04300	0.23763
Rv0198c	-	PROBABLE ZINC METALLOPROTEASE 	42	12.1	12.5	677.8	698.7	20.83	0.04	0.92510	1.00000
Rv0199	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	12	15.0	19.3	179.6	231.4	51.80	0.37	0.46080	0.79048
Rv0200	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	7	15.3	13.6	122.4	109.2	-13.21	-0.16	0.81220	1.00000
Rv0201c	-	hypothetical protein Rv0201c 	8	5.9	2.7	70.4	32.6	-37.77	-1.11	0.28880	0.70426
Rv0202c	mmpL11	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 	39	23.3	46.8	1488.9	2992.1	1503.20	1.01	0.00590	0.07380
Rv0203	-	POSSIBLE EXPORTED PROTEIN 	3	1.8	0.4	10.9	2.4	-8.54	-2.20	0.08960	0.36555
Rv0204c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	12.7	30.7	354.8	860.4	505.67	1.28	0.04440	0.24244
Rv0205	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	12	23.8	14.2	380.9	226.7	-154.15	-0.75	0.24250	0.64301
Rv0206c	mmpL3	POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 	34	0.8	4.8	3.0	19.2	16.18	2.68	0.26240	0.66942
Rv0207c	-	hypothetical protein Rv0207c 	9	75.6	22.1	1057.8	308.9	-748.87	-1.78	0.00850	0.09447
Rv0208c	trmB	tRNA (guanine-N(7))-methyltransferase 	12	0.4	7.2	4.4	86.6	82.26	4.31	0.47400	0.79336
Rv0209	-	hypothetical protein Rv0209 	15	20.2	16.9	322.7	271.2	-51.54	-0.25	0.66610	0.94279
Rv0210	-	hypothetical protein Rv0210 	13	42.1	40.9	757.4	735.9	-21.51	-0.04	0.94060	1.00000
Rv0211	pckA	phosphoenolpyruvate carboxykinase 	24	79.9	1.8	1917.6	43.7	-1873.95	-5.46	0.00000	0.00000
Rv0212c	nadR	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY) 	6	30.3	8.0	303.3	80.4	-222.97	-1.92	0.04290	0.23741
Rv0213c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	29.0	20.8	1509.6	1080.0	-429.69	-0.48	0.29000	0.70426
Rv0214	fadD4	acyl-CoA synthetase 	34	25.6	58.1	1380.8	3138.1	1757.26	1.18	0.04550	0.24533
Rv0215c	fadE3	PROBABLE ACYL-CoA DEHYDROGENASE FADE3 	18	25.9	21.0	673.8	546.2	-127.61	-0.30	0.67470	0.94813
Rv0216	-	hypothetical protein Rv0216 	23	10.7	12.7	193.5	229.1	35.61	0.24	0.78750	1.00000
Rv0217c	lipW	POSSIBLE ESTERASE LIPW 	21	11.5	27.3	299.0	710.0	411.02	1.25	0.12120	0.43175
Rv0218	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	12.2	57.6	316.0	1496.5	1180.51	2.24	0.02750	0.18868
Rv0219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	11	12.4	1531.3	197.8	24501.4	24303.56	6.95	0.38290	0.74817
Rv0220	lipC	PROBABLE ESTERASE LIPC 	24	11.0	28.4	285.0	738.7	453.75	1.37	0.42630	0.77965
Rv0221	-	hypothetical protein Rv0221 	28	31.8	36.2	1209.2	1377.2	168.05	0.19	0.74600	1.00000
Rv0222	echA1	enoyl-CoA hydratase 	8	32.2	0.8	322.2	7.9	-314.35	-5.35	0.00000	0.00000
Rv0223c	-	PROBABLE ALDEHYDE DEHYDROGENASE 	25	19.3	24.1	693.7	868.8	175.08	0.32	0.61860	0.90710
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	29	113.7	39.6	227.5	79.3	-148.21	-1.52	0.32980	0.70426
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	23	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	2.2	1.5	4.4	3.0	-1.34	-0.52	1.00000	1.00000
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	16	20.4	17.4	570.9	487.8	-83.15	-0.23	0.73010	0.99173
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	54.2	122.9	1409.6	3195.6	1786.01	1.18	0.03130	0.19423
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	36	39.2	16.4	2349.0	986.9	-1362.09	-1.25	0.00180	0.03109
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	44.0	70.4	791.5	1266.7	475.21	0.68	0.51020	0.81346
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	11	23.7	48.0	427.2	864.6	437.46	1.02	0.20180	0.57472
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	23	18.1	15.5	361.4	309.0	-52.41	-0.23	0.72880	0.99124
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	28.9	7.6	983.1	258.9	-724.17	-1.92	0.00050	0.01239
Rv0236A	-	SMALL SECRETED PROTEIN 	3	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	39	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	13	12.9	8.4	180.5	117.9	-62.57	-0.61	0.44470	0.78355
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	35.9	0.2	502.0	3.0	-498.91	-7.36	0.00000	0.00000
Rv0239	-	hypothetical protein Rv0239 	2	48.6	1.2	97.2	2.4	-94.80	-5.36	0.33420	0.70426
Rv0240	-	hypothetical protein Rv0240 	9	59.1	4.9	709.3	59.1	-650.23	-3.58	0.00000	0.00000
Rv0241c	-	hypothetical protein Rv0241c 	16	6.5	0.3	104.3	4.5	-99.83	-4.55	0.00000	0.00000
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	1.1	15.1	16.0	211.2	195.17	3.72	0.00010	0.00338
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	6.2	4.9	210.8	165.7	-45.13	-0.35	0.50460	0.80988
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	1.3	4.5	48.2	170.4	122.20	1.82	0.01620	0.14206
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	4	7.7	0.3	62.0	2.4	-59.55	-4.69	0.00140	0.02686
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	33	37.6	21.3	1204.3	681.2	-523.09	-0.82	0.23470	0.63231
Rv0247c	-	fumarate reductase iron-sulfur subunit 	12	6.5	15.7	104.1	250.7	146.56	1.27	0.06680	0.31101
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	39	6.2	4.9	296.7	235.0	-61.76	-0.34	0.40110	0.76757
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	7.6	12.1	243.1	387.5	144.40	0.67	0.38940	0.75533
Rv0250c	-	hypothetical protein Rv0250c 	4	22.8	0.0	137.0	0.0	-136.98	-4.57	0.00170	0.03028
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	5	5.7	73.9	34.2	443.5	409.27	3.70	0.00050	0.01239
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	30.9	42.6	1667.3	2302.6	635.23	0.47	0.28710	0.70426
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	7	22.3	38.9	223.2	389.0	165.80	0.80	0.35260	0.71387
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	33.9	24.0	406.6	287.6	-118.95	-0.50	0.43750	0.78038
Rv0255c	cobQ1	cobyric acid synthase 	15	17.3	3.4	310.7	61.8	-248.92	-2.33	0.00250	0.03750
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	34.1	44.9	1570.0	2065.3	495.32	0.40	0.50610	0.81147
Rv0257	-	hypothetical protein Rv0257 	3	25.1	3.3	150.4	19.6	-130.79	-2.94	0.32400	0.70426
Rv0258c	-	hypothetical protein Rv0258c 	8	0.0	27.7	0.0	55.4	55.36	4.84	0.33710	0.70426
Rv0259c	-	hypothetical protein Rv0259c 	8	51.4	17.4	205.8	69.5	-136.26	-1.57	0.43220	0.77965
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	22	23.1	28.0	599.5	727.2	127.70	0.28	0.70710	0.97590
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	25	19.8	35.7	674.2	1212.5	538.31	0.85	0.19720	0.56770
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	7	19.1	36.2	114.8	216.9	102.19	0.92	0.29530	0.70426
Rv0263c	-	hypothetical protein Rv0263c 	16	7.9	17.5	111.2	245.4	134.21	1.14	0.41760	0.77965
Rv0264c	-	hypothetical protein Rv0264c 	10	50.3	38.9	704.6	544.5	-160.05	-0.37	0.66390	0.94116
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	13.6	164.7	244.0	2965.4	2721.41	3.60	0.48350	0.79472
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	42	29.8	45.0	1963.6	2973.0	1009.44	0.60	0.23410	0.63155
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	15	32.9	72.0	920.6	2014.9	1094.35	1.13	0.07840	0.33891
Rv0268c	-	hypothetical protein Rv0268c 	13	52.9	64.4	1375.8	1673.1	297.36	0.28	0.40560	0.77433
Rv0269c	-	hypothetical protein Rv0269c 	11	35.4	9.8	637.9	176.3	-461.66	-1.86	0.00070	0.01596
Rv0270	fadD2	acyl-CoA synthetase 	25	23.8	81.4	1094.3	3743.0	2648.75	1.77	0.00030	0.00809
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	34	19.1	28.4	955.1	1422.3	467.13	0.57	0.18190	0.54122
Rv0272c	-	hypothetical protein Rv0272c 	16	18.8	40.2	263.3	563.3	300.03	1.10	0.30050	0.70426
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	27.0	70.5	540.2	1410.3	870.10	1.38	0.07920	0.34053
Rv0274	-	hypothetical protein Rv0274 	8	22.9	33.6	183.3	268.6	85.30	0.55	0.48220	0.79472
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	9	17.4	19.2	173.7	191.9	18.13	0.14	0.83700	1.00000
Rv0276	-	hypothetical protein Rv0276 	17	25.6	34.5	715.8	965.3	249.45	0.43	0.56040	0.85769
Rv0277c	-	hypothetical protein Rv0277c 	6	47.6	50.4	380.7	403.3	22.60	0.08	0.89580	1.00000
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	26	11.3	4.7	339.6	142.4	-197.17	-1.25	0.08820	0.36288
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	19	7.5	16.7	195.2	433.6	238.35	1.15	0.45500	0.78850
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	22.7	31.1	953.3	1308.0	354.74	0.46	0.23560	0.63388
Rv0281	-	hypothetical protein Rv0281 	14	25.7	30.4	615.6	729.0	113.38	0.24	0.63450	0.91708
Rv0282	-	hypothetical protein Rv0282 	24	5.3	245.6	10.5	491.2	480.63	5.54	0.32650	0.70426
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0285	PE5	PE FAMILY PROTEIN 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0286	PPE4	PPE FAMILY PROTEIN 	31	0.3	0.0	0.7	0.0	-0.69	-0.43	1.00000	1.00000
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0289	-	hypothetical protein Rv0289 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	0.0	0.2	0.0	0.3	0.34	0.23	1.00000	1.00000
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	16.5	25.3	66.1	101.0	34.94	0.61	0.42210	0.77965
Rv0293c	-	hypothetical protein Rv0293c 	27	34.1	40.3	1297.0	1532.6	235.61	0.24	0.66360	0.94116
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	14	28.8	0.5	403.4	6.8	-396.56	-5.89	0.00000	0.00000
Rv0295c	-	hypothetical protein Rv0295c 	10	13.1	62.9	209.0	1005.8	796.79	2.27	0.05410	0.27619
Rv0296c	-	PROBABLE SULFATASE 	42	35.2	47.2	2110.9	2834.8	723.94	0.43	0.47420	0.79336
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	24.5	25.7	391.9	411.6	19.73	0.07	0.82800	1.00000
Rv0298	-	hypothetical protein Rv0298 	5	42.8	2.7	342.3	21.9	-320.39	-3.96	0.07460	0.33146
Rv0299	-	hypothetical protein Rv0299 	2	97.7	27.9	195.5	55.8	-139.71	-1.81	0.34040	0.70426
Rv0300	-	hypothetical protein Rv0300 	5	25.5	34.2	254.6	342.4	87.83	0.43	0.48510	0.79472
Rv0301	-	hypothetical protein Rv0301 	7	50.8	53.6	711.1	750.2	39.06	0.08	0.87190	1.00000
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	80.8	67.0	969.3	803.6	-165.69	-0.27	0.57420	0.87079
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	12	28.4	11.6	568.4	232.4	-336.02	-1.29	0.01840	0.15359
Rv0304c	PPE5	PPE FAMILY PROTEIN 	136	22.3	38.1	4415.8	7537.7	3121.82	0.77	0.00350	0.04832
Rv0305c	PPE6	PPE FAMILY PROTEIN 	60	27.2	28.8	2230.9	2360.6	129.66	0.08	0.83250	1.00000
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	8	58.7	60.4	587.0	604.4	17.38	0.04	0.95950	1.00000
Rv0307c	-	hypothetical protein Rv0307c 	9	25.5	27.5	357.3	385.0	27.73	0.11	0.86900	1.00000
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	15	23.2	91.9	418.2	1653.3	1235.08	1.98	0.43930	0.78076
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	32.5	26.5	455.3	371.0	-84.34	-0.30	0.68880	0.95894
Rv0310c	-	hypothetical protein Rv0310c 	12	12.6	2.9	201.2	45.7	-155.50	-2.14	0.00340	0.04710
Rv0311	-	hypothetical protein Rv0311 	17	36.5	22.6	656.5	406.1	-250.43	-0.69	0.16840	0.51391
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	20.7	7.2	289.9	100.5	-189.36	-1.53	0.07110	0.32274
Rv0313	-	hypothetical protein Rv0313 	5	49.5	19.6	494.9	196.5	-298.40	-1.33	0.03850	0.22135
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	97.9	43.3	1174.6	519.6	-654.97	-1.18	0.09140	0.36949
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	10	43.5	3.6	696.7	57.2	-639.47	-3.61	0.00000	0.00000
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	29.3	4.8	234.8	38.3	-196.50	-2.62	0.07900	0.34003
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	13	17.4	106.6	383.9	2346.2	1962.37	2.61	0.00480	0.06198
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	48.1	28.3	673.1	395.7	-277.37	-0.77	0.24580	0.64650
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	8	40.6	42.1	568.8	590.0	21.21	0.05	0.94600	1.00000
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	23.0	27.2	506.3	599.1	92.83	0.24	0.62810	0.91208
Rv0321	dcd	deoxycytidine triphosphate deaminase 	6	0.1	13.0	0.7	130.3	129.65	7.56	0.00010	0.00338
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	18.6	19.1	595.6	610.1	14.51	0.03	0.96660	1.00000
Rv0323c	-	hypothetical protein Rv0323c 	12	39.8	50.7	556.8	709.9	153.09	0.35	0.68970	0.95985
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	5.4	0.0	86.2	0.7	-85.57	-6.99	0.00000	0.00000
Rv0325	-	hypothetical protein Rv0325 	6	25.4	24.5	304.5	294.6	-9.92	-0.05	0.92300	1.00000
Rv0326	-	hypothetical protein Rv0326 	9	41.0	47.7	410.1	476.9	66.77	0.22	0.81740	1.00000
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	24	25.2	15.7	654.5	408.9	-245.66	-0.68	0.26750	0.67724
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	29.9	38.3	179.3	229.8	50.53	0.36	0.57740	0.87465
Rv0329c	-	hypothetical protein Rv0329c 	9	40.1	4.2	560.9	58.1	-502.81	-3.27	0.00190	0.03240
Rv0330c	-	hypothetical protein Rv0330c 	9	38.5	12.5	462.5	149.5	-312.94	-1.63	0.00750	0.08776
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	31.3	47.4	752.3	1137.2	384.96	0.60	0.32340	0.70426
Rv0332	-	hypothetical protein Rv0332 	12	21.2	54.4	466.2	1196.7	730.51	1.36	0.18740	0.55248
Rv0333	-	hypothetical protein Rv0333 	4	12.9	12.0	103.1	95.7	-7.45	-0.11	0.89800	1.00000
Rv0334	rmlA	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE) 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0335c	PE6	PE FAMILY PROTEIN 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0336	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	18	31.3	42.7	1125.9	1537.1	411.17	0.45	0.44370	0.78355
Rv0337c	aspC	aminotransferase AlaT 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0338c	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE 	37	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0339c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	21.2	31.3	720.7	1065.2	344.57	0.56	0.48950	0.79719
Rv0340	-	hypothetical protein Rv0340 	5	9.4	3.6	75.3	28.8	-46.47	-1.39	0.41990	0.77965
Rv0341	iniB	ISONIAZID INDUCTIBLE GENE PROTEIN INIB 	19	13.5	23.4	243.6	421.7	178.12	0.79	0.37930	0.74479
Rv0342	iniA	ISONIAZID INDUCTIBLE GENE PROTEIN INIA 	27	31.8	27.7	1208.4	1052.5	-155.90	-0.20	0.75830	1.00000
Rv0343	iniC	ISONIAZID INDUCTIBLE GENE PROTEIN INIC 	13	14.9	18.8	237.7	300.5	62.81	0.34	0.62080	0.90813
Rv0344c	lpqJ	PROBABLE LIPOPROTEIN LPQJ 	12	16.3	21.5	293.6	386.2	92.58	0.40	0.61900	0.90735
Rv0345	-	hypothetical protein Rv0345 	7	65.4	40.0	916.2	560.0	-356.26	-0.71	0.30820	0.70426
Rv0346c	ansP2	POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN) 	29	43.1	54.4	1980.8	2503.3	522.51	0.34	0.57160	0.86781
Rv0347	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	17.5	133.9	69.8	535.8	465.97	2.94	0.43700	0.78038
Rv0348	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	18	7.9	10.8	125.9	172.1	46.18	0.45	0.70710	0.97590
Rv0349	-	hypothetical protein Rv0349 	8	62.2	86.5	995.4	1384.7	389.30	0.48	0.59860	0.88870
