#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'resampling_H37Rv_Rv1565c_day32_TTR.dat', mode 'w' at 0x392ac00> expList=['Rv1565c_day32_rep1.wig', 'Rv1565c_day32_rep2.wig', 'Rv1565c_day32_rep3.wig'] doAdaptive=False ctrlList=['H37Rv_day32_rep1.wig', 'H37Rv_day32_rep2.wig', 'H37Rv_day32_rep3.wig']
#Control Samples:  H37Rv_day32_rep1.wig, H37Rv_day32_rep2.wig, H37Rv_day32_rep3.wig
#Experimental Samples:  Rv1565c_day32_rep1.wig, Rv1565c_day32_rep2.wig, Rv1565c_day32_rep3.wig
#Normalized with TTR
#TTR factors:	1.0000	0.2109	0.3076	0.7218	0.4697	0.6368
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv0182c	sigG	RNA polymerase factor sigma-70 	21	16	1172.7	1038.2	-134.5	-0.18	0.78870	1.00000
Rv0183	-	POSSIBLE LYSOPHOSPHOLIPASE 	15	11	937.8	1144.8	207.0	0.29	0.64920	0.97380
Rv0184	-	hypothetical protein Rv0184 	11	6	219.6	288.5	68.9	0.39	0.67730	1.00000
Rv0185	-	hypothetical protein Rv0185 	10	5	7.6	8.5	0.9	0.16	0.90670	1.00000
Rv0186	bglS	PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) 	34	18	1146.1	342.0	-804.1	-1.74	0.01820	0.12651
Rv0187	-	PROBABLE O-METHYLTRANSFERASE 	7	5	180.8	51.0	-129.8	-1.83	0.34540	0.67889
Rv0188	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	6	935.0	432.6	-502.4	-1.11	0.22410	0.51852
Rv0189c	ilvD	dihydroxy-acid dehydratase 	22	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0190	-	hypothetical protein Rv0190 	3	3	1.9	8.5	6.6	2.18	0.15040	0.43297
Rv0191	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	14	457.4	1677.6	1220.2	1.87	0.00330	0.03942
Rv0192	-	hypothetical protein Rv0192 	13	11	1418.5	578.2	-840.3	-1.29	0.16560	0.45596
Rv0192A	-	CONSERVED SECRETED PROTEIN 	2	2	94.4	74.5	-20.0	-0.34	0.80420	1.00000
Rv0193c	-	hypothetical protein Rv0193c 	34	26	1469.5	1568.4	98.9	0.09	0.81450	1.00000
Rv0194	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	55	41	3162.5	2240.0	-922.4	-0.50	0.18740	0.47290
Rv0195	-	POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) 	6	4	327.7	480.9	153.2	0.55	0.58620	0.91289
Rv0196	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	4	175.8	25.7	-150.1	-2.78	0.21210	0.50254
Rv0197	-	POSSIBLE OXIDOREDUCTASE 	33	15	390.1	698.2	308.1	0.84	0.16880	0.46032
Rv0198c	-	PROBABLE ZINC METALLOPROTEASE 	42	20	515.1	1114.9	599.8	1.11	0.14600	0.42517
Rv0199	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	12	7	666.1	76.0	-590.2	-3.13	0.10620	0.34394
Rv0200	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	7	5	85.0	83.7	-1.3	-0.02	0.98240	1.00000
Rv0201c	-	hypothetical protein Rv0201c 	8	5	40.9	140.7	99.8	1.78	0.04080	0.21114
Rv0202c	mmpL11	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 	39	24	277.7	563.1	285.4	1.02	0.12880	0.39140
Rv0203	-	POSSIBLE EXPORTED PROTEIN 	3	1	93.2	0.0	-93.2	-4.96	0.39900	0.74084
Rv0204c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	6	7.5	6.0	-1.5	-0.31	0.76490	1.00000
Rv0205	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	12	9	419.4	115.1	-304.2	-1.86	0.04860	0.23448
Rv0206c	mmpL3	POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 	34	2	1.0	51.8	50.8	5.69	0.17920	0.46855
Rv0207c	-	hypothetical protein Rv0207c 	9	7	143.3	61.6	-81.7	-1.22	0.25920	0.56918
Rv0208c	trmB	tRNA (guanine-N(7))-methyltransferase 	12	6	64.4	3.0	-61.4	-4.42	0.12720	0.38861
Rv0209	-	hypothetical protein Rv0209 	15	8	253.8	374.5	120.8	0.56	0.67580	1.00000
Rv0210	-	hypothetical protein Rv0210 	13	9	1800.9	610.9	-1190.0	-1.56	0.28140	0.60042
Rv0211	pckA	phosphoenolpyruvate carboxykinase 	24	5	1110.0	0.9	-1109.1	-10.21	0.01680	0.12034
Rv0212c	nadR	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY) 	6	5	758.7	192.9	-565.8	-1.98	0.11070	0.35279
Rv0213c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	26	2749.2	1429.3	-1319.9	-0.94	0.24560	0.54868
Rv0214	fadD4	acyl-CoA synthetase 	34	24	1834.3	1157.1	-677.1	-0.66	0.25410	0.56232
Rv0215c	fadE3	PROBABLE ACYL-CoA DEHYDROGENASE FADE3 	18	8	815.7	305.0	-510.7	-1.42	0.10210	0.34148
Rv0216	-	hypothetical protein Rv0216 	23	7	17.3	32.7	15.4	0.92	0.34980	0.68518
Rv0217c	lipW	POSSIBLE ESTERASE LIPW 	21	11	667.8	864.3	196.5	0.37	0.59410	0.92200
Rv0218	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	12	943.5	486.1	-457.4	-0.96	0.27700	0.59517
Rv0219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	11	5	92.6	251.2	158.5	1.44	0.28940	0.60967
Rv0220	lipC	PROBABLE ESTERASE LIPC 	24	15	308.4	284.6	-23.8	-0.12	0.87030	1.00000
Rv0221	-	hypothetical protein Rv0221 	28	19	966.0	734.7	-231.3	-0.39	0.68800	1.00000
Rv0222	echA1	enoyl-CoA hydratase 	8	5	13.5	279.4	266.0	4.38	0.00880	0.07926
Rv0223c	-	PROBABLE ALDEHYDE DEHYDROGENASE 	24	16	951.9	68.5	-883.4	-3.80	0.00110	0.01844
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	15	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	29	1	67.6	193.3	125.7	1.52	0.10250	0.34148
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	23	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	1	0.0	12.8	12.8	2.09	0.09760	0.34148
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	16	8	502.1	224.5	-277.7	-1.16	0.32010	0.65163
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	12	223.5	1189.6	966.1	2.41	0.00150	0.02293
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	36	28	1807.4	1170.8	-636.6	-0.63	0.20870	0.49780
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	8	293.5	436.3	142.8	0.57	0.38590	0.73096
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	11	10	457.3	480.1	22.8	0.07	0.92510	1.00000
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	23	7	113.4	102.4	-11.0	-0.15	0.89370	1.00000
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	15	1002.5	572.7	-429.8	-0.81	0.15640	0.44415
Rv0236A	-	SMALL SECRETED PROTEIN 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	39	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	13	5	332.5	130.5	-202.1	-1.35	0.14000	0.41316
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	3	4.4	0.0	-4.4	-0.56	0.08160	0.32156
Rv0239	-	hypothetical protein Rv0239 	2	2	11.9	1.4	-10.4	-3.04	0.10840	0.34796
Rv0240	-	hypothetical protein Rv0240 	9	7	1067.6	9.6	-1058.1	-6.80	0.00280	0.03535
Rv0241c	-	hypothetical protein Rv0241c 	16	7	6.3	72.3	66.0	3.52	0.00030	0.00704
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	4	0.0	138.0	138.0	5.52	0.00010	0.00302
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	12	33.2	169.3	136.1	2.35	0.00240	0.03192
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	1	0.0	0.5	0.5	-2.68	1.00000	1.00000
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	4	4	2.7	94.1	91.4	5.11	0.00050	0.01061
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	33	20	588.7	577.4	-11.3	-0.03	0.96410	1.00000
Rv0247c	-	fumarate reductase iron-sulfur subunit 	12	4	32.7	0.0	-32.7	-3.44	0.03660	0.19497
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	38	12	8.3	38.6	30.3	2.22	0.00090	0.01610
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	10	337.4	22.7	-314.8	-3.90	0.00460	0.05028
Rv0250c	-	hypothetical protein Rv0250c 	4	3	56.6	0.0	-56.6	-4.24	0.08400	0.32603
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	5	3	38.2	290.4	252.2	2.93	0.00850	0.07779
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	20	1048.5	1153.5	105.0	0.14	0.79360	1.00000
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	7	5	452.3	374.8	-77.5	-0.27	0.80020	1.00000
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	6	93.9	457.6	363.7	2.28	0.03280	0.18485
Rv0255c	cobQ1	cobyric acid synthase 	15	12	140.6	390.0	249.4	1.47	0.05720	0.26159
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	23	865.5	951.5	85.9	0.14	0.78670	1.00000
Rv0257	-	hypothetical protein Rv0257 	3	3	31.2	152.9	121.7	2.29	0.01270	0.10175
Rv0258c	-	hypothetical protein Rv0258c 	8	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv0259c	-	hypothetical protein Rv0259c 	7	1	23.1	0.0	-23.1	-2.94	1.00000	1.00000
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	21	10	62.5	444.3	381.8	2.83	0.00200	0.02820
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	24	15	388.9	1278.6	889.7	1.72	0.00380	0.04344
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	7	4	100.4	49.6	-50.8	-1.02	0.43040	0.76445
Rv0263c	-	hypothetical protein Rv0263c 	16	8	39.6	291.7	252.1	2.88	0.12980	0.39265
Rv0264c	-	hypothetical protein Rv0264c 	9	4	731.2	142.9	-588.3	-2.35	0.17330	0.46283
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	5	121.4	670.6	549.1	2.47	0.00000	0.00000
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	42	28	3085.2	2437.8	-647.3	-0.34	0.52220	0.85218
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	15	13	511.6	1659.2	1147.6	1.70	0.01320	0.10409
Rv0268c	-	hypothetical protein Rv0268c 	13	11	711.6	1208.2	496.6	0.76	0.17210	0.46234
Rv0269c	-	hypothetical protein Rv0269c 	11	8	662.0	1237.1	575.1	0.90	0.12110	0.37544
Rv0270	fadD2	acyl-CoA synthetase 	25	20	1189.2	519.3	-669.9	-1.20	0.06700	0.28665
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	34	20	1166.7	1151.7	-15.0	-0.02	0.97800	1.00000
Rv0272c	-	hypothetical protein Rv0272c 	16	5	27.2	27.2	0.0	0.00	0.99900	1.00000
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	9	91.8	560.3	468.5	2.61	0.02170	0.14288
Rv0274	-	hypothetical protein Rv0274 	8	4	74.5	141.0	66.4	0.92	0.41800	0.75297
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	8	6	207.9	266.0	58.1	0.36	0.69990	1.00000
Rv0276	-	hypothetical protein Rv0276 	17	12	320.6	624.8	304.2	0.96	0.07740	0.31226
Rv0277c	-	hypothetical protein Rv0277c 	6	4	103.7	166.6	63.0	0.68	0.46590	0.79340
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	26	15	240.7	131.2	-109.5	-0.88	0.48790	0.81452
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	19	14	233.2	177.3	-55.9	-0.40	0.62910	0.95270
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	18	895.0	936.2	41.2	0.06	0.89880	1.00000
Rv0281	-	hypothetical protein Rv0281 	14	12	219.6	1014.0	794.4	2.21	0.05550	0.25690
Rv0282	-	hypothetical protein Rv0282 	24	1	109.2	114.0	4.7	0.06	0.96810	1.00000
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0285	PE5	PE FAMILY PROTEIN 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0286	PPE4	PPE FAMILY PROTEIN 	31	1	0.0	1.3	1.3	-1.24	1.00000	1.00000
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0289	-	hypothetical protein Rv0289 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	2	9.8	0.6	-9.2	-3.95	0.30960	0.63708
Rv0293c	-	hypothetical protein Rv0293c 	27	17	558.0	1300.2	742.2	1.22	0.09220	0.34148
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	14	9	131.9	311.2	179.4	1.24	0.14510	0.42321
Rv0295c	-	hypothetical protein Rv0295c 	10	8	183.1	110.6	-72.5	-0.73	0.47390	0.79986
Rv0296c	-	PROBABLE SULFATASE 	42	24	484.8	1361.9	877.1	1.49	0.00280	0.03535
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	8	565.2	242.4	-322.8	-1.22	0.22140	0.51539
Rv0298	-	hypothetical protein Rv0298 	5	4	504.9	327.4	-177.5	-0.62	0.54080	0.87184
Rv0299	-	hypothetical protein Rv0299 	2	1	92.6	117.4	24.8	0.34	0.60230	0.92818
Rv0300	-	hypothetical protein Rv0300 	5	5	265.6	720.8	455.2	1.44	0.11690	0.36612
Rv0301	-	hypothetical protein Rv0301 	7	7	343.8	641.2	297.4	0.90	0.14300	0.41892
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	7	527.1	421.3	-105.8	-0.32	0.61720	0.94281
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	12	10	261.2	549.9	288.8	1.07	0.02720	0.16369
Rv0304c	PPE5	PPE FAMILY PROTEIN 	135	86	4504.8	4881.6	376.8	0.12	0.66870	0.99408
Rv0305c	PPE6	PPE FAMILY PROTEIN 	60	39	2342.1	2145.4	-196.7	-0.13	0.72150	1.00000
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	8	7	62.5	583.6	521.1	3.22	0.00370	0.04279
Rv0307c	-	hypothetical protein Rv0307c 	9	6	82.6	692.0	609.4	3.07	0.00930	0.08210
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	15	7	145.7	570.3	424.6	1.97	0.04050	0.20986
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	7	1201.1	80.6	-1120.5	-3.90	0.03640	0.19417
Rv0310c	-	hypothetical protein Rv0310c 	12	8	288.4	8.8	-279.6	-5.04	0.02880	0.16899
Rv0311	-	hypothetical protein Rv0311 	17	7	241.4	218.0	-23.4	-0.15	0.90500	1.00000
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	6	62.8	0.5	-62.3	-7.06	0.00510	0.05398
Rv0313	-	hypothetical protein Rv0313 	5	5	306.5	579.0	272.5	0.92	0.26220	0.57325
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	6	1539.9	644.1	-895.8	-1.26	0.11200	0.35523
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	10	8	432.3	53.3	-379.0	-3.02	0.00080	0.01478
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	4	76.7	100.6	23.8	0.39	0.72550	1.00000
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	13	10	459.8	222.2	-237.5	-1.05	0.16920	0.46066
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	7	297.1	276.6	-20.4	-0.10	0.90970	1.00000
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	8	4	209.7	838.9	629.2	2.00	0.17280	0.46234
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	14	339.7	683.8	344.1	1.01	0.02930	0.17042
Rv0321	dcd	deoxycytidine triphosphate deaminase 	6	5	104.2	194.1	89.9	0.90	0.50900	0.83662
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	12	1152.7	296.1	-856.5	-1.96	0.04360	0.21855
Rv0323c	-	hypothetical protein Rv0323c 	12	6	655.7	65.3	-590.4	-3.33	0.13500	0.40318
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	4	2.4	34.2	31.8	3.85	0.11110	0.35294
Rv0325	-	hypothetical protein Rv0325 	6	5	931.7	415.5	-516.2	-1.16	0.24230	0.54222
Rv0326	-	hypothetical protein Rv0326 	9	5	192.8	573.0	380.2	1.57	0.09140	0.34148
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	24	10	361.3	699.4	338.1	0.95	0.30450	0.62984
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	7	65.4	9.3	-56.1	-2.82	0.03410	0.18897
Rv0329c	-	hypothetical protein Rv0329c 	9	6	107.3	569.1	461.8	2.41	0.00270	0.03431
Rv0330c	-	hypothetical protein Rv0330c 	9	5	163.1	586.7	423.6	1.85	0.07840	0.31487
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	10	96.9	273.4	176.5	1.50	0.04510	0.22354
Rv0332	-	hypothetical protein Rv0332 	12	5	137.0	280.4	143.4	1.03	0.10590	0.34353
Rv0333	-	hypothetical protein Rv0333 	4	2	2.8	300.1	297.4	6.76	0.00270	0.03431
Rv0334	rmlA	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE) 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0335c	PE6	PE FAMILY PROTEIN 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0336	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	18	16	1160.6	1401.3	240.7	0.27	0.49500	0.82293
Rv0337c	aspC	aminotransferase AlaT 	22	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0338c	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE 	37	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0339c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	15	426.5	404.9	-21.6	-0.07	0.89900	1.00000
Rv0340	-	hypothetical protein Rv0340 	5	3	89.1	0.6	-88.5	-7.13	0.05010	0.23940
Rv0341	iniB	ISONIAZID INDUCTIBLE GENE PROTEIN INIB 	19	9	348.2	236.7	-111.6	-0.56	0.42260	0.75769
Rv0342	iniA	ISONIAZID INDUCTIBLE GENE PROTEIN INIA 	27	18	2250.4	1456.1	-794.3	-0.63	0.39220	0.73711
Rv0343	iniC	ISONIAZID INDUCTIBLE GENE PROTEIN INIC 	13	7	229.5	455.6	226.1	0.99	0.23660	0.53554
Rv0344c	lpqJ	PROBABLE LIPOPROTEIN LPQJ 	12	9	335.3	329.3	-6.0	-0.03	0.98230	1.00000
Rv0345	-	hypothetical protein Rv0345 	7	5	409.8	597.6	187.8	0.54	0.50200	0.82970
Rv0346c	ansP2	POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN) 	29	23	707.4	1852.2	1144.8	1.39	0.03940	0.20602
Rv0347	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	3	25.5	100.6	75.2	1.98	0.20520	0.49549
Rv0348	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	18	3	8.6	49.8	41.2	2.54	0.19380	0.48029
Rv0349	-	hypothetical protein Rv0349 	8	8	851.3	680.9	-170.4	-0.32	0.69120	1.00000
Rv0350	dnaK	molecular chaperone DnaK 	17	1	0.0	0.6	0.6	-2.24	1.00000	1.00000
Rv0351	grpE	PROBABLE GRPE PROTEIN (HSP-70 COFACTOR) 	9	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv0352	dnaJ1	PROBABLE CHAPERONE PROTEIN DNAJ1 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0353	hspR	PROBABLE HEAT SHOCK PROTEIN TRANSCRIPTIONAL REPRESSOR HSPR (MERR FAMILY) 	6	2	1.2	1.2	-0.0	-0.02	1.00000	1.00000
Rv0354c	PPE7	PPE FAMILY PROTEIN 	5	3	264.5	100.0	-164.5	-1.40	0.08510	0.32845
Rv0355c	PPE8	PPE FAMILY PROTEIN 	172	127	9765.3	8962.5	-802.9	-0.12	0.57520	0.90392
Rv0356c	-	hypothetical protein Rv0356c 	9	6	46.7	12.9	-33.8	-1.86	0.11660	0.36575
Rv0357c	purA	adenylosuccinate synthetase 	24	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0358	-	hypothetical protein Rv0358 	13	1	4.0	70.8	66.8	4.14	0.10060	0.34148
Rv0359	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	10	238.6	457.2	218.6	0.94	0.16370	0.45170
Rv0360c	-	hypothetical protein Rv0360c 	9	6	274.7	324.0	49.3	0.24	0.74910	1.00000
Rv0361	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	2	0.2	54.6	54.4	8.02	0.05950	0.26720
Rv0362	mgtE	POSSIBLE Mg2+ TRANSPORT TRANSMEMBRANE PROTEIN MGTE 	16	13	752.7	213.8	-538.9	-1.82	0.04110	0.21181
Rv0363c	fba	fructose-bisphosphate aldolase 	17	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0364	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	13	1	35.0	0.0	-35.0	-3.54	0.10510	0.34237
Rv0365c	-	hypothetical protein Rv0365c 	19	13	1226.8	567.9	-659.0	-1.11	0.03720	0.19738
Rv0366c	-	hypothetical protein Rv0366c 	6	4	409.7	221.4	-188.3	-0.89	0.41470	0.75074
Rv0367c	-	hypothetical protein Rv0367c 	2	2	19.7	25.3	5.5	0.36	0.77430	1.00000
Rv0368c	-	hypothetical protein Rv0368c 	17	13	191.7	332.2	140.6	0.79	0.13100	0.39508
Rv0369c	-	POSSIBLE MEMBRANE OXIDOREDUCTASE 	7	2	40.7	0.0	-40.7	-3.76	0.17890	0.46807
Rv0370c	-	POSSIBLE OXIDOREDUCTASE 	21	8	323.7	141.2	-182.6	-1.20	0.44630	0.78205
Rv0371c	-	hypothetical protein Rv0371c 	7	2	33.7	0.0	-33.7	-3.49	0.45440	0.78335
Rv0372c	-	hypothetical protein Rv0372c 	6	1	4.1	0.0	-4.1	-0.44	0.40330	0.74087
Rv0373c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (LARGE CHAIN) 	38	19	544.6	671.4	126.8	0.30	0.49970	0.82764
Rv0374c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (SMALL CHAIN) 	6	3	5.9	2.2	-3.7	-1.42	0.13020	0.39326
Rv0375c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (MEDIUM CHAIN) 	8	4	75.7	109.5	33.8	0.53	0.73600	1.00000
Rv0376c	-	hypothetical protein Rv0376c 	21	9	1286.9	271.2	-1015.7	-2.25	0.09440	0.34148
Rv0377	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LYSR-FAMILY) 	9	3	144.2	73.5	-70.7	-0.97	0.91580	1.00000
