Rv_ID,gene_name,func_tuberculist,COG,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10
Rv0424c,-,conserved hypotheticals,S,0.8377108,4.982358,9.457334,-1.713558,-7.717058,10.448704,1.4143488,-5.153433,-0.58390045,-2.3231237
Rv0425c,ctpH,cell wall and cell processes,P,2.092684,6.246701,7.8120995,-3.2764063,-5.7093387,10.016055,1.727496,-5.928665,-0.17565891,-4.122009
Rv0426c,-,cell wall and cell processes,S,0.37153384,-6.69547,-14.658538,-3.5554447,0.095722996,-1.9460012,-0.46701077,3.3434505,2.1090937,-1.4022198
Rv0431,-,cell wall and cell processes,S,-1.1876216,1.712698,7.0091925,-1.5766159,-7.0529327,13.124305,-2.4337056,-4.32128,4.2310586,0.3706039
Rv0432,sodC,"virulence, detoxification, adaptation",P,0.59082496,4.7891665,9.668332,-1.762835,-7.7044373,10.675951,1.3032347,-5.0778604,-0.38353586,-2.0192573
Rv0435c,-,cell wall and cell processes,O,1.3917352,7.062837,9.593029,-3.2201035,-6.4621587,12.606621,0.77132183,-3.214912,2.8451571,2.0500147
Rv0436c,pssA,lipid metabolism,I,-0.6577344,3.0801637,7.030659,-2.1369834,-7.2335258,11.686251,-0.7792354,-3.8212283,2.2980878,-1.0619324
Rv0437c,psd,lipid metabolism,I,0.16918765,3.7784133,8.909883,-2.215919,-6.9790497,12.187704,-1.0549746,-5.093866,2.5506692,-0.6421267
Rv0438c,moeA2,intermediary metabolism and respiration,H,0.9540292,5.162568,8.361486,-2.3006737,-6.8834825,10.354547,1.1121527,-5.1930146,-0.21622984,-2.8402376
Rv0445c,sigK,information pathways,K,0.40950894,-6.5973635,-14.545533,-3.5773273,0.063551076,-1.8979881,-0.52284104,3.309178,2.0634735,-1.4581913
Rv0450c,mmpL4,cell wall and cell processes,R,-2.5537868,2.4998543,7.825286,-4.123159,-7.48249,11.733376,-3.054674,1.2794662,5.6701117,3.1239045
Rv0451c,mmpS4,cell wall and cell processes,S,0.40454024,-6.6638503,-14.59365,-3.4709861,0.0036453248,-1.8680806,-0.42642176,3.2655602,2.0523126,-1.4444699
Rv0452,-,regulatory proteins,K,-0.067669146,4.2051234,7.165091,-1.7888267,-6.2444057,9.681529,0.53663355,-4.356395,-0.22735924,-2.3903582
Rv0455c,-,conserved hypotheticals,S,-1.1666226,3.0162299,4.575274,-3.1440284,-7.454618,11.906206,-1.4192251,-3.1813016,2.472943,-1.5061766
Rv0456A,-,"virulence, detoxification, adaptation",T,2.2633028,6.262713,7.826102,-3.2480185,-5.7614117,9.82068,1.7338399,-6.075626,-0.40381065,-4.360979
Rv0459,-,conserved hypotheticals,S,0.36473438,-6.7718377,-14.6636,-3.4714808,-0.10771275,-1.6837342,-0.44234428,3.2815485,2.1186192,-1.5128353
Rv0461,-,cell wall and cell processes,S,0.39578867,-6.8327456,-14.575655,-3.4652042,-0.1948733,-1.8926388,-0.28615543,3.2558653,2.257211,-1.3937416
Rv0462,lpd,intermediary metabolism and respiration,C,-1.3399819,2.541775,7.8159947,-3.4906957,-7.1303787,11.586911,-1.936714,-1.5671368,4.392571,0.89580697
Rv0463,-,cell wall and cell processes,S,0.30028585,-6.894449,-14.644539,-3.5123222,-0.13627094,-1.8964093,-0.27918413,3.2787566,2.2302763,-1.3927902
Rv0465c,-,regulatory proteins,K,-0.5177869,3.4439843,6.884604,-2.3422792,-7.312307,11.451388,-0.48466927,-3.852596,1.8129846,-1.4063544
Rv0466,-,conserved hypotheticals,I,-0.71246964,2.2280607,6.938546,-2.5251002,-6.684902,13.031427,-2.5308573,-4.581652,4.025601,-0.25538805
Rv0467,icl,intermediary metabolism and respiration,C,-2.4210362,2.66908,7.7946787,-3.9913094,-7.4557376,11.846943,-2.9487145,0.9276519,5.600426,2.9218493
Rv0468,fadB2,lipid metabolism,I,-0.91621715,2.0995913,7.4290404,-2.1217384,-7.0066476,13.065162,-2.280349,-4.3038235,3.9752734,0.05654821
Rv0469,umaA,lipid metabolism,M,-1.5700536,0.8858562,7.4120474,-0.7678397,-6.937839,13.890594,-2.9805157,-4.934959,5.0960135,1.0887722
Rv0470A,-,conserved hypotheticals,H,0.36674672,-6.7939305,-14.532227,-3.3575523,-0.18334824,-1.942371,-0.14701717,3.340889,2.2364688,-1.4503212
Rv0470c,pcaA,lipid metabolism,M,-2.3288822,1.6675737,8.047527,-4.1631913,-7.4683933,11.249896,-2.7605896,0.95018905,5.2921305,2.5348306
Rv0472c,-,regulatory proteins,K,-0.6889057,2.9636638,7.0767035,-2.106202,-7.224464,11.732654,-0.85309875,-3.7490206,2.4347124,-0.95061916
Rv0473,-,cell wall and cell processes,S,0.30368736,-6.555099,-14.357169,-3.5286207,-0.17371388,-1.5345805,-0.5624484,3.0688257,1.9191937,-1.4635595
Rv0476,-,cell wall and cell processes,S,-0.7221375,2.625521,2.3839824,3.064284,-4.9344974,6.6622667,-0.115889125,-5.0776253,1.5886818,-1.1488448
Rv0480c,-,intermediary metabolism and respiration,R,0.39157045,-6.8772287,-14.612397,-3.4203022,-0.1937431,-2.0164964,-0.27653915,3.2897775,2.278905,-1.4345837
Rv0481c,-,conserved hypotheticals,S,1.330795,7.0817623,9.538483,-3.170924,-6.5113807,12.551477,0.7694347,-3.167454,2.8415918,2.0744412
Rv0483,lprQ,cell wall and cell processes,S,-1.1954318,1.6485862,7.0004206,-1.5331798,-6.9935913,13.329062,-2.633614,-4.5385804,4.391546,0.4331724
Rv0485,-,regulatory proteins,KG,-0.5486769,3.5026796,6.6065125,-2.3897314,-7.407854,11.444232,-0.3945677,-3.8721027,1.6355966,-1.6279446
Rv0486,-,intermediary metabolism and respiration,M,-0.49086154,1.1845285,8.688755,-1.722939,-6.8103056,11.884548,-1.1752495,-2.1678846,3.3652866,0.45538625
Rv0487,-,conserved hypotheticals,S,-0.24644008,4.9223948,8.745595,-2.9141002,-6.9788966,11.357164,0.07497261,-3.2977426,1.9131078,0.1537616
Rv0489,gpm1,intermediary metabolism and respiration,G,-1.2979953,1.5983094,6.9437413,-1.387815,-7.088784,13.318564,-2.5975697,-4.472896,4.361294,0.51432824
Rv0490,senX3,regulatory proteins,T,0.015501431,4.282429,7.2440586,-1.8031712,-6.2356806,9.683295,0.57593226,-4.426477,-0.2506125,-2.4428427
Rv0492A,-,conserved hypotheticals,S,0.71671766,4.9627824,9.694817,-1.7483841,-7.8134685,10.590373,1.3940774,-5.1169434,-0.5503468,-2.1208572
Rv0492c,-,intermediary metabolism and respiration,E,0.7367645,4.995821,9.690093,-1.7564331,-7.8339396,10.523194,1.4215286,-5.0790195,-0.58652896,-2.1459713
Rv0494,-,regulatory proteins,K,-1.0301987,1.9632272,7.5427384,-2.2048259,-7.2152705,12.576039,-1.9818904,-3.184261,3.7413538,0.20337692
Rv0495c,-,conserved hypotheticals,S,-0.62332374,1.1971714,8.527215,-1.5606742,-6.924473,11.713263,-1.1079339,-2.1026075,3.4015167,0.33321458
Rv0496,-,conserved hypotheticals,FP,0.0019146123,-6.6893735,-13.002723,-2.8891063,-1.1682669,-1.0842321,0.15687574,2.3989038,2.229164,-0.66534066
Rv0497,-,cell wall and cell processes,S,-1.242629,1.6380616,6.979887,-1.477391,-7.0461736,13.305382,-2.600788,-4.499642,4.369396,0.472287
Rv0498,-,conserved hypotheticals,G,-1.2297106,3.2990775,3.926383,-3.4154067,-7.557342,11.815857,-1.2790045,-3.0576699,2.1660519,-1.8948334
Rv0499,-,conserved hypotheticals,C,0.24820793,-6.7834363,-14.595762,-3.4942431,-0.24914423,-1.7865322,-0.3778981,3.1702943,1.9436878,-1.4008249
Rv0501,galE2,intermediary metabolism and respiration,MG,-0.041799128,5.333822,9.080157,-2.9019144,-6.886953,11.116809,0.36726433,-3.2536044,1.7414609,0.32863116
Rv0502,-,conserved hypotheticals,I,-1.2288284,3.3508673,3.8695073,-3.412141,-7.528325,11.908369,-1.3174434,-3.0761528,2.1273952,-1.9302415
Rv0503c,cmaA2,lipid metabolism,M,-0.058968198,5.210854,9.0354395,-2.8599634,-6.8965306,11.224341,0.28167966,-3.3943877,1.8159107,0.23566906
Rv0504c,-,conserved hypotheticals,S,-1.2350085,2.99165,4.323482,-3.3369553,-7.509652,11.840308,-1.4508767,-2.9581747,2.413052,-1.6444693
Rv0505c,serB1,intermediary metabolism and respiration,E,-1.4539253,1.3996199,6.9848795,-1.0907574,-7.1455317,13.463508,-2.7036507,-4.472188,4.503462,0.71159303
Rv0507,mmpL2,cell wall and cell processes,R,-0.010064824,-6.6772337,-13.024203,-2.8991902,-1.1694473,-1.1065525,0.12919882,2.4077008,2.2110221,-0.6932842
Rv0513,-,cell wall and cell processes,S,0.31206018,-6.8745885,-14.665898,-3.3819017,-0.23699178,-1.8283415,-0.23985708,3.2984262,2.0613759,-1.4925227
Rv0517,-,intermediary metabolism and respiration,I,-0.8843254,2.0899699,7.4391494,-2.1036606,-6.967532,13.1041565,-2.319308,-4.3550906,4.0082145,0.037339903
Rv0519c,-,cell wall and cell processes,R,-1.2619473,2.4568048,4.829602,-3.2725875,-7.4177847,11.801407,-1.7839656,-2.618997,2.9025207,-1.1889219
Rv0521,-,intermediary metabolism and respiration,S,0.1692544,-6.683762,-13.888194,-3.310143,-0.6105499,-1.5224713,-0.22902504,2.8484116,2.1554928,-1.2219381
Rv0532,PE_PGRS6,PE/PPE,S,0.24595927,-6.927904,-14.6994295,-3.3549204,-0.071987286,-1.8850209,-0.2548294,3.2029943,2.066489,-1.5075479
Rv0536,galE3,intermediary metabolism and respiration,MG,-1.1223346,2.0164201,7.67062,-1.9232484,-7.2816825,12.91221,-1.9955071,-3.7542028,3.7628539,0.13415265
Rv0537c,-,cell wall and cell processes,S,-0.79030085,2.112237,6.82511,-2.4816995,-6.707679,13.068335,-2.6109855,-4.5584936,4.1460867,-0.13998364
Rv0538,-,cell wall and cell processes,S,-1.0462722,2.128798,6.8735046,-2.0012417,-7.0582533,12.920524,-2.162663,-4.3653517,3.9105337,0.019305218
Rv0541c,-,cell wall and cell processes,S,-1.322338,3.2700672,3.8753145,-3.4082835,-7.537157,11.8668165,-1.3533592,-2.9648666,2.2054973,-1.9202101
Rv0545c,pitA,cell wall and cell processes,P,0.2525615,3.7804413,9.1283655,-2.243072,-6.9256897,12.330572,-1.1932043,-5.264752,2.74516,-0.4429551
Rv0549c,-,"virulence, detoxification, adaptation",R,2.3541915,6.2599463,7.7184935,-3.4019184,-5.610375,9.898461,1.7699718,-6.259357,-0.38530353,-4.4192195
Rv0551c,fadD8,lipid metabolism,IQ,0.2631136,5.563924,9.348967,-2.8135548,-6.9877663,11.344101,0.7754768,-4.0182786,1.5188539,-0.5238818
Rv0554,bpoC,"virulence, detoxification, adaptation",R,0.09013175,3.645161,8.939971,-2.1614103,-6.9278326,12.36891,-1.14261,-4.9507875,2.7799845,-0.44376132
Rv0557,pimB,lipid metabolism,M,0.28801453,-6.810844,-14.580011,-3.3284242,-0.12309314,-1.9635154,-0.1459374,3.3067935,2.121648,-1.4542408
Rv0558,ubiE,intermediary metabolism and respiration,H,-1.2496874,2.0301476,7.1715417,-2.3340032,-7.2937155,12.426899,-2.086975,-2.7910469,3.7373757,0.18417466
Rv0559c,-,cell wall and cell processes,S,0.1648455,-6.6813574,-13.878077,-3.3007154,-0.617788,-1.5143169,-0.2187675,2.842668,2.1475778,-1.2129197
Rv0561c,-,intermediary metabolism and respiration,C,-0.39115322,3.3626053,7.4896846,-2.215192,-7.260619,11.621472,-0.57238257,-3.912767,2.0672402,-1.1615697
Rv0563,htpX,"virulence, detoxification, adaptation",O,-1.0163202,1.8291938,7.2734733,-1.7649431,-7.090361,12.555708,-1.8922229,-3.663444,3.8203118,0.14175195
Rv0566c,-,conserved hypotheticals,S,-0.77425635,2.0563858,6.791134,-2.5791268,-6.6267734,13.089377,-2.7157218,-4.492192,4.193864,-0.22745794
Rv0567,-,intermediary metabolism and respiration,QR,0.33087134,-6.6476607,-14.417446,-3.1980624,-0.16029128,-1.6623256,-0.022994246,3.331599,2.1446671,-1.7465826
Rv0569,-,conserved hypotheticals,S,-1.1157206,2.016053,7.661372,-1.9275203,-7.2742186,12.909607,-2.002308,-3.7606287,3.7712777,0.13622451
Rv0574c,-,conserved hypotheticals,M,0.22936343,4.491951,8.796634,-1.9694095,-7.4333863,11.461031,0.30334583,-4.780839,0.9631969,-1.6442027
Rv0583c,lpqN,cell wall and cell processes,S,0.35740232,-6.6954727,-14.393178,-3.281452,-0.20173474,-1.8503797,0.028967334,3.5162127,2.1046486,-1.7813177
Rv0586,-,regulatory proteins,K,2.2811518,6.2234764,7.8156877,-3.258473,-5.6566668,9.949248,1.7141033,-6.044419,-0.33019575,-4.3582067
Rv0587,yrbE2A,"virulence, detoxification, adaptation",Q,-0.74424344,2.6048338,2.3498993,3.0846493,-4.949849,6.6371717,-0.13838455,-5.047524,1.5614204,-1.1715622
Rv0589,mce2A,"virulence, detoxification, adaptation",Q,0.046055354,4.3135824,7.267786,-1.8151863,-6.243621,9.69807,0.6012592,-4.45602,-0.26972336,-2.4738898
Rv0590A,-,"virulence, detoxification, adaptation",S,0.27603206,-6.6903057,-14.245721,-3.495695,-0.23539054,-1.7784158,-0.077810414,3.4774337,2.103931,-1.5932585
Rv0591,mce2C,"virulence, detoxification, adaptation",Q,0.3274133,-6.5944986,-14.28496,-3.2568028,-0.029026797,-1.7204417,-0.07370367,3.3771222,1.9853036,-1.5511941
Rv0593,lprL,cell wall and cell processes,Q,0.2608799,-6.627271,-14.248226,-3.2393847,-0.16055068,-1.6808969,-0.030491753,3.2682455,1.9503986,-1.6124399
Rv0599c,-,"virulence, detoxification, adaptation",K,-1.1170852,2.1995714,7.381145,-2.531744,-7.3031893,12.2851925,-1.9331709,-2.8042364,3.7876973,0.16706313
Rv0606,-,insertion seqs and phages,L,0.25564268,-6.798953,-14.288001,-3.3580167,0.017252,-1.960178,-0.03932076,3.2559876,2.1105702,-1.3505938
Rv0610c,-,conserved hypotheticals,S,-0.70346767,2.691114,2.3984022,3.0116076,-4.961258,6.7119226,-0.04279588,-5.036468,1.5212604,-1.2094967
Rv0611c,-,conserved hypotheticals,S,2.3312614,6.241288,7.7893267,-3.3038743,-5.718462,9.835929,1.7819082,-6.1546226,-0.43373373,-4.3980308
Rv0614,-,conserved hypotheticals,S,1.3611313,7.092266,9.585593,-3.1927629,-6.4786596,12.573715,0.75805956,-3.2139792,2.8204474,2.064041
Rv0617,-,"virulence, detoxification, adaptation",R,-0.042752355,5.3169312,9.095284,-2.8929074,-6.903034,11.147032,0.36013207,-3.2263124,1.8004183,0.3630974
Rv0619,galTb,intermediary metabolism and respiration,C,-1.208607,3.3174663,3.8743,-3.35971,-7.4923553,11.879564,-1.3196702,-3.026023,2.2226918,-1.8408408
Rv0622,-,cell wall and cell processes,S,0.10947818,-6.8718467,-14.144593,-3.4090695,-0.14492781,-1.8636855,-0.105064236,3.2777538,2.1412685,-1.5844172
Rv0629c,recD,information pathways,L,1.373256,7.1252117,9.576844,-3.1982036,-6.4992228,12.581091,0.7633951,-3.1737328,2.8232527,2.0938296
Rv0631c,recC,information pathways,L,2.195227,6.2340684,7.705672,-3.265482,-5.702434,9.965979,1.729796,-6.164887,-0.32524335,-4.4418335
Rv0632c,echA3,lipid metabolism,I,0.24165073,3.740611,9.10492,-2.2481513,-6.8646927,12.275102,-1.2112606,-5.264668,2.7361603,-0.508986
Rv0634A,-,conserved hypotheticals,S,0.99373245,5.2026267,8.406535,-2.3106112,-6.8542967,10.305581,1.1404346,-5.221814,-0.25637546,-2.8736396
Rv0634c,-,"virulence, detoxification, adaptation",R,0.15793557,4.4137344,8.752393,-1.9679503,-7.3988442,11.546218,0.21440482,-4.7385845,1.0568042,-1.5724287
Rv0642c,mmaA4,lipid metabolism,M,-0.5187756,3.450608,6.989099,-2.164506,-7.163563,11.267391,-0.34946784,-3.8638918,1.7185956,-1.3805374
Rv0643c,mmaA3,lipid metabolism,M,2.1110277,6.23356,7.8247647,-3.2640777,-5.7190886,9.993769,1.6877817,-5.955006,-0.1503533,-4.1589527
Rv0644c,mmaA2,lipid metabolism,M,0.3241748,-6.506406,-14.363371,-3.5790548,-0.029166788,-1.4530782,-0.69695634,3.0340464,1.8600165,-1.4129996
Rv0645c,mmaA1,lipid metabolism,M,0.91555434,5.068901,8.236389,-2.291892,-6.7563105,10.327613,1.0340983,-5.151009,-0.12201324,-2.8321147
Rv0650,-,intermediary metabolism and respiration,KG,1.1630164,6.868494,9.488702,-3.1644819,-6.57266,12.421565,0.7079077,-3.2215996,2.7632084,1.8557086
Rv0655,mkl,cell wall and cell processes,Q,0.20736212,3.7623491,9.040702,-2.2273495,-6.927821,12.25233,-1.1391824,-5.169965,2.669131,-0.53841937
Rv0658c,-,cell wall and cell processes,R,0.37819526,-6.674664,-14.467029,-3.2913966,-0.1270065,-1.6624048,-0.36138684,3.3003273,1.8351808,-1.6140758
Rv0667,rpoB,information pathways,K,-0.91419506,2.4170816,6.9500837,-2.799787,-6.9873614,12.586597,-2.3310888,-3.9822402,4.0895333,0.054720093
Rv0668,rpoC,information pathways,K,0.25843686,5.537067,9.305947,-2.7959297,-6.996846,11.31809,0.7419873,-3.9803717,1.519097,-0.49125692
Rv0670,end,information pathways,L,0.40848622,-6.512814,-14.229082,-3.344437,-0.22920483,-1.8449221,-0.27453136,3.3416295,2.1789594,-1.4934273
Rv0671,lpqP,cell wall and cell processes,Q,-0.04187561,5.342157,9.077184,-2.9270525,-6.87277,11.126742,0.3810163,-3.2320879,1.7616472,0.35168532
Rv0686,-,cell wall and cell processes,S,0.68021363,4.971521,9.6048975,-1.7245054,-7.7421603,10.570254,1.3928828,-5.1051626,-0.5025349,-2.0931065
Rv0693,pqqE,intermediary metabolism and respiration,R,0.6084535,4.816163,9.3475895,-1.7808654,-7.7727036,10.599561,1.1701801,-4.934439,-0.3744551,-2.0929255
Rv0694,lldD1,intermediary metabolism and respiration,C,-0.96245617,3.2861905,4.4146614,-3.3213778,-7.70134,11.237938,-0.94066924,-3.3848157,1.8975025,-1.8252999
Rv0695,-,conserved hypotheticals,R,0.2879665,-6.8050485,-14.395994,-3.4386644,-0.12541927,-1.7176652,-0.10352338,3.4050417,2.068936,-1.5496557
Rv0698,-,conserved hypotheticals,S,0.33147863,-6.7893133,-14.474513,-3.4878342,-0.11573684,-1.7575655,-0.16971281,3.4025056,2.045114,-1.5873954
Rv0711,atsA,intermediary metabolism and respiration,P,0.2656931,5.5488086,9.318211,-2.804107,-6.9842663,11.332822,0.766841,-4.016804,1.5110275,-0.5284126
Rv0712,-,conserved hypotheticals,S,-0.38631004,3.262122,7.6488333,-2.1298046,-7.2037587,11.688796,-0.6501328,-3.946722,2.1982048,-1.0524733
Rv0724,sppA,cell wall and cell processes,OU,-0.81157184,2.022418,6.7688565,-2.5380359,-6.6621146,13.085961,-2.7081268,-4.5145016,4.21896,-0.19453691
Rv0726c,-,lipid metabolism,Q,-0.69402194,2.6817105,2.4045832,3.0252702,-4.921764,6.7047877,-0.053356312,-5.0548015,1.5292273,-1.1996045
Rv0736,-,information pathways,K,-2.5828996,2.8414268,7.745631,-3.898348,-7.3946385,11.916741,-3.1360757,1.1771803,5.809666,3.1992865
Rv0740,-,conserved hypotheticals,S,-1.0605489,2.6817715,7.876902,-3.6995707,-7.297431,11.5669155,-1.5875707,-1.7241628,4.102572,0.71944326
Rv0741,-,insertion seqs and phages,L,-0.014994928,5.3482165,9.068504,-2.900162,-6.9038615,11.109565,0.4000807,-3.2182796,1.7784119,0.34845248
Rv0746,PE_PGRS9,PE/PPE,S,2.355087,6.20892,7.809784,-3.3798344,-5.724873,9.780902,1.8038479,-6.1546736,-0.39770687,-4.438428
Rv0751c,mmsB,intermediary metabolism and respiration,I,0.33891296,-6.7453985,-14.441651,-3.3144002,-0.21313824,-1.9017202,-0.07797247,3.35759,2.0538383,-1.5159122
Rv0753c,mmsA,intermediary metabolism and respiration,C,2.2579136,6.1586814,7.8393626,-3.2681,-5.7880263,9.792205,1.7830509,-6.166646,-0.37488988,-4.4525843
Rv0757,phoP,regulatory proteins,TK,-0.64691806,1.6369796,8.298079,-1.5450456,-7.0189204,11.605058,-0.93384194,-2.4875054,3.1981435,-0.032825533
Rv0758,phoR,regulatory proteins,T,-0.57877594,1.5610187,8.4221735,-1.6037668,-6.961272,11.681582,-0.98282754,-2.4448986,3.231834,0.07368292
Rv0761c,adhB,intermediary metabolism and respiration,C,-0.9770181,3.267893,4.399169,-3.32038,-7.6862655,11.256199,-0.96035016,-3.3643842,1.9132035,-1.8116916
Rv0766c,cyp123,intermediary metabolism and respiration,Q,-0.9007131,2.5583365,7.078065,-2.7326598,-7.096016,12.190154,-1.9955792,-3.537516,3.8224862,0.033654086
Rv0767c,-,conserved hypotheticals,S,-0.35614306,3.3077986,7.6794124,-2.1471593,-7.2119713,11.677455,-0.6289456,-3.9791558,2.1609004,-1.0743799
Rv0769,-,intermediary metabolism and respiration,IQR,-0.67214847,2.653823,2.4468677,2.997834,-4.9419956,6.7282953,-0.078069046,-5.0642495,1.5666897,-1.1832758
Rv0772,purD,intermediary metabolism and respiration,F,-1.6609967,0.73301876,7.4181414,-0.6052534,-6.9658904,14.006467,-3.0164669,-4.909295,5.211797,1.2624533
Rv0775,-,conserved hypotheticals,S,0.28899223,-6.622388,-14.392166,-3.5586228,-0.11435338,-1.6224686,-0.30204406,3.4344804,2.0723016,-1.5587633
Rv0776c,-,conserved hypotheticals,S,-0.034333076,5.3489013,9.066146,-2.9236636,-6.896967,11.114223,0.3831164,-3.2204282,1.74967,0.35906357
Rv0779c,-,cell wall and cell processes,V,-1.262335,3.3150454,3.895257,-3.4314365,-7.556343,11.852925,-1.294374,-3.0546014,2.1688511,-1.904372
Rv0781,ptrBa,intermediary metabolism and respiration,E,0.11478231,-6.660856,-13.616995,-3.2311628,-0.7666621,-1.3760267,-0.17320569,2.7109184,2.1359613,-1.088302
Rv0784,-,conserved hypotheticals,R,-1.2664201,2.442142,4.842939,-3.2820916,-7.4112015,11.809986,-1.789328,-2.648201,2.9037654,-1.1989548
Rv0787,-,conserved hypotheticals,EF,0.25926855,-6.5856643,-14.338772,-3.5484002,-0.029370306,-1.6141238,-0.3158279,3.3485773,2.0584843,-1.6182684
Rv0791c,-,conserved hypotheticals,C,-0.04121409,5.3174744,9.064738,-2.8976748,-6.9003744,11.143923,0.3660367,-3.258839,1.7607874,0.32445967
Rv0793,-,intermediary metabolism and respiration,S,0.74034494,5.008301,9.740058,-1.7030102,-7.7994237,10.541758,1.4502969,-5.1516404,-0.60234934,-2.1417248
Rv0796,-,insertion seqs and phages,L,3.956985,1.1300596,4.622157,-1.153679,-2.153689,3.2173433,0.46639705,-0.45018727,1.4945298,-2.2102969
Rv0799c,-,conserved hypotheticals,P,0.35958022,-6.5618625,-14.394814,-3.4116378,-0.1942264,-1.7303569,-0.31590742,3.3920913,2.0475712,-1.5543731
Rv0805,-,intermediary metabolism and respiration,R,-0.48519355,1.4292328,8.628539,-1.676425,-6.8742776,11.800909,-1.0688354,-2.3686144,3.3059359,0.28786248
Rv0806c,cpsY,cell wall and cell processes,S,-0.50177014,3.402595,7.180188,-2.001432,-7.0232296,11.073726,-0.28683382,-3.8893995,1.6916475,-1.3058717
Rv0808,purF,intermediary metabolism and respiration,F,-1.6066291,0.8357767,7.398804,-0.6607684,-6.935538,13.942719,-3.0141296,-4.9732833,5.159653,1.1957479
Rv0809,purM,intermediary metabolism and respiration,F,-1.6737026,0.7313634,7.4338074,-0.71294993,-6.937216,13.918699,-3.0951042,-4.98063,5.209995,1.163995
Rv0812,-,intermediary metabolism and respiration,EH,-1.2290624,1.6543424,6.979733,-1.510289,-7.0335374,13.294587,-2.5998666,-4.5001063,4.364672,0.44585297
Rv0813c,-,conserved hypotheticals,S,0.2145246,-6.7848334,-14.604298,-3.5145714,-0.05836873,-1.8509481,-0.26533416,3.2109249,2.1708028,-1.6812241
Rv0815c,cysA2,intermediary metabolism and respiration,P,-1.654052,0.78703034,7.33976,-0.6691153,-6.9440866,13.968155,-3.034547,-4.9196105,5.150598,1.1947516
Rv0817c,-,cell wall and cell processes,S,0.00055036007,5.2952456,9.046362,-2.888849,-6.9328365,11.165143,0.40632448,-3.2891612,1.7899278,0.29223204
