#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv0179c	lprO	POSSIBLE LIPOPROTEIN LPRO 	22	59.9	67.4	1317.0	1483.1	166.12	0.17	0.69470	1.00000
Rv0180c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	28	4.7	6.1	121.0	159.0	38.04	0.39	0.45670	1.00000
Rv0181c	-	hypothetical protein Rv0181c 	15	43.6	40.6	654.0	608.8	-45.23	-0.10	0.82800	1.00000
Rv0182c	sigG	RNA polymerase factor sigma-70 	21	61.0	62.4	1220.0	1248.0	27.98	0.03	0.95000	1.00000
Rv0183	-	POSSIBLE LYSOPHOSPHOLIPASE 	15	52.3	62.3	784.0	934.5	150.46	0.25	0.60810	1.00000
Rv0184	-	hypothetical protein Rv0184 	11	28.0	36.1	280.0	361.5	81.46	0.37	0.64560	1.00000
Rv0185	-	hypothetical protein Rv0185 	10	15.8	23.4	126.0	187.2	61.20	0.57	0.58480	1.00000
Rv0186	bglS	PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) 	34	26.6	26.9	798.0	808.1	10.14	0.02	0.97160	1.00000
Rv0187	-	PROBABLE O-METHYLTRANSFERASE 	7	26.5	34.8	159.0	208.5	49.50	0.39	0.51270	1.00000
Rv0188	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	42.1	56.2	421.0	562.4	141.35	0.42	0.65130	1.00000
Rv0189c	ilvD	dihydroxy-acid dehydratase 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0190	-	hypothetical protein Rv0190 	3	85.7	72.8	257.0	218.4	-38.60	-0.23	0.69520	1.00000
Rv0191	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	126.9	119.4	2284.0	2149.7	-134.28	-0.09	0.84010	1.00000
Rv0192	-	hypothetical protein Rv0192 	13	135.8	120.8	1765.0	1569.9	-195.13	-0.17	0.64710	1.00000
Rv0192A	-	CONSERVED SECRETED PROTEIN 	2	94.0	87.1	188.0	174.3	-13.74	-0.11	1.00000	1.00000
Rv0193c	-	hypothetical protein Rv0193c 	34	86.9	77.3	2954.0	2629.1	-324.87	-0.17	0.59250	1.00000
Rv0194	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	55	107.6	99.4	5597.0	5168.5	-428.53	-0.11	0.73340	1.00000
Rv0195	-	POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) 	6	92.2	86.5	553.0	519.0	-34.02	-0.09	0.90060	1.00000
Rv0196	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	45.3	46.1	317.0	322.6	5.65	0.03	0.96780	1.00000
Rv0197	-	POSSIBLE OXIDOREDUCTASE 	33	27.7	27.6	885.0	882.7	-2.28	-0.00	0.99070	1.00000
Rv0198c	-	PROBABLE ZINC METALLOPROTEASE 	42	22.3	22.6	848.0	859.1	11.13	0.02	0.96030	1.00000
Rv0199	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	12	51.0	51.6	612.0	619.4	7.42	0.02	0.97370	1.00000
Rv0200	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	7	29.6	38.0	148.0	190.2	42.24	0.36	0.56540	1.00000
Rv0201c	-	hypothetical protein Rv0201c 	8	39.9	30.2	319.0	241.2	-77.77	-0.40	0.41350	1.00000
Rv0202c	mmpL11	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 	39	38.5	37.7	1424.0	1394.8	-29.15	-0.03	0.93110	1.00000
Rv0203	-	POSSIBLE EXPORTED PROTEIN 	3	34.7	48.4	104.0	145.3	41.34	0.48	0.09510	1.00000
Rv0204c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	40.4	46.1	768.0	876.6	108.63	0.19	0.59070	1.00000
Rv0205	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	12	38.0	35.3	456.0	423.1	-32.90	-0.11	0.88320	1.00000
Rv0206c	mmpL3	POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 	34	18.5	6.1	74.0	24.4	-49.65	-1.60	0.37260	1.00000
Rv0207c	-	hypothetical protein Rv0207c 	9	36.9	37.2	332.0	334.8	2.82	0.01	0.98100	1.00000
Rv0208c	trmB	tRNA (guanine-N(7))-methyltransferase 	12	49.9	40.7	599.0	488.5	-110.46	-0.29	0.65320	1.00000
Rv0209	-	hypothetical protein Rv0209 	15	27.8	33.9	389.0	474.8	85.84	0.29	0.60670	1.00000
Rv0210	-	hypothetical protein Rv0210 	13	48.4	60.9	629.0	791.4	162.40	0.33	0.55280	1.00000
Rv0211	pckA	phosphoenolpyruvate carboxykinase 	24	34.2	6.1	753.0	133.2	-619.83	-2.50	0.00030	0.06300
Rv0212c	nadR	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY) 	6	39.3	53.3	236.0	319.6	83.61	0.44	0.47100	1.00000
Rv0213c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	51.6	53.9	1547.0	1617.0	70.05	0.06	0.84540	1.00000
Rv0214	fadD4	acyl-CoA synthetase 	34	40.6	37.5	1298.0	1199.3	-98.72	-0.11	0.73780	1.00000
Rv0215c	fadE3	PROBABLE ACYL-CoA DEHYDROGENASE FADE3 	18	49.2	55.6	836.0	944.4	108.36	0.18	0.76170	1.00000
Rv0216	-	hypothetical protein Rv0216 	23	11.2	12.4	247.0	273.2	26.19	0.15	0.82140	1.00000
Rv0217c	lipW	POSSIBLE ESTERASE LIPW 	21	30.1	35.6	633.0	747.3	114.27	0.24	0.54110	1.00000
Rv0218	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	37.6	34.9	639.0	592.8	-46.21	-0.11	0.80200	1.00000
Rv0219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	11	29.7	32.4	297.0	324.2	27.17	0.13	0.81850	1.00000
Rv0220	lipC	PROBABLE ESTERASE LIPC 	24	21.6	22.8	475.0	501.5	26.48	0.08	0.85700	1.00000
Rv0221	-	hypothetical protein Rv0221 	28	38.7	45.1	1006.0	1173.4	167.41	0.22	0.50860	1.00000
Rv0222	echA1	enoyl-CoA hydratase 	8	18.9	26.2	151.0	209.3	58.27	0.47	0.54270	1.00000
Rv0223c	-	PROBABLE ALDEHYDE DEHYDROGENASE 	25	26.8	33.5	644.0	803.6	159.58	0.32	0.59860	1.00000
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	29	192.0	206.2	192.0	206.2	14.22	0.10	1.00000	1.00000
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	23	1.0	0.0	1.0	0.0	-1.00	-1.00	1.00000	1.00000
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	3.0	16.7	3.0	16.7	13.74	2.48	1.00000	1.00000
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	16	43.7	61.9	699.0	990.8	291.78	0.50	0.36120	1.00000
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	90.4	81.4	1447.0	1302.8	-144.23	-0.15	0.77780	1.00000
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	36	72.7	82.2	2616.0	2960.9	344.91	0.18	0.57080	1.00000
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	80.4	94.3	724.0	848.5	124.48	0.23	0.68090	1.00000
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	11	69.6	84.6	766.0	930.7	164.66	0.28	0.67770	1.00000
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	23	13.8	19.9	303.0	438.3	135.32	0.53	0.27020	1.00000
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	25.9	25.8	698.0	696.3	-1.72	-0.00	0.99420	1.00000
Rv0236A	-	SMALL SECRETED PROTEIN 	3	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	39	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	13	30.3	27.6	364.0	331.8	-32.22	-0.13	0.88380	1.00000
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	33.5	6.9	369.0	76.1	-292.90	-2.28	0.00360	0.51300
Rv0239	-	hypothetical protein Rv0239 	2	29.5	44.1	59.0	88.3	29.27	0.58	1.00000	1.00000
Rv0240	-	hypothetical protein Rv0240 	9	35.1	43.3	316.0	389.6	73.61	0.30	0.56620	1.00000
Rv0241c	-	hypothetical protein Rv0241c 	16	36.1	37.0	577.0	592.0	15.03	0.04	0.95980	1.00000
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	42.2	45.3	422.0	452.8	30.77	0.10	0.86460	1.00000
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	52.0	51.0	988.0	968.7	-19.29	-0.03	0.92920	1.00000
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	15.5	7.4	340.0	162.1	-177.91	-1.07	0.00440	0.59850
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	4	40.2	32.5	161.0	130.1	-30.88	-0.31	0.52830	1.00000
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	33	43.3	41.6	1429.0	1372.8	-56.22	-0.06	0.85910	1.00000
Rv0247c	-	fumarate reductase iron-sulfur subunit 	12	18.2	18.4	218.0	220.7	2.68	0.02	0.97040	1.00000
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	39	23.0	22.4	873.0	851.5	-21.48	-0.04	0.89830	1.00000
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	31.2	25.0	718.0	575.3	-142.71	-0.32	0.42250	1.00000
Rv0250c	-	hypothetical protein Rv0250c 	4	30.2	45.1	121.0	180.3	59.35	0.58	0.60300	1.00000
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	5	67.2	74.1	336.0	370.6	34.59	0.14	0.83570	1.00000
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	42.5	45.2	1658.0	1760.9	102.87	0.09	0.82550	1.00000
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	7	23.0	27.2	161.0	190.2	29.24	0.24	0.72100	1.00000
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	58.7	69.6	352.0	417.8	65.77	0.25	0.71160	1.00000
Rv0255c	cobQ1	cobyric acid synthase 	15	42.0	43.2	588.0	604.2	16.21	0.04	0.94310	1.00000
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	73.0	64.8	2335.0	2074.4	-260.61	-0.17	0.62990	1.00000
Rv0257	-	hypothetical protein Rv0257 	3	86.0	68.0	258.0	203.9	-54.06	-0.34	0.50420	1.00000
Rv0258c	-	hypothetical protein Rv0258c 	8	22.3	17.5	134.0	105.0	-28.99	-0.35	0.75750	1.00000
Rv0259c	-	hypothetical protein Rv0259c 	8	18.9	18.0	151.0	143.8	-7.18	-0.07	0.98390	1.00000
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	22	27.2	21.8	544.0	435.3	-108.73	-0.32	0.50830	1.00000
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	25	24.7	30.9	567.0	711.5	144.50	0.33	0.44340	1.00000
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	7	26.0	24.8	182.0	173.5	-8.50	-0.07	0.90750	1.00000
Rv0263c	-	hypothetical protein Rv0263c 	16	17.1	24.0	240.0	335.6	95.59	0.48	0.50140	1.00000
Rv0264c	-	hypothetical protein Rv0264c 	10	45.2	45.2	407.0	406.4	-0.65	-0.00	0.99680	1.00000
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	65.0	74.4	585.0	669.6	84.65	0.19	0.76940	1.00000
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	42	49.0	56.9	2010.0	2333.9	323.88	0.22	0.53750	1.00000
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	15	72.9	78.2	1094.0	1172.6	78.65	0.10	0.82490	1.00000
Rv0268c	-	hypothetical protein Rv0268c 	13	114.8	126.6	1492.0	1645.2	153.20	0.14	0.68090	1.00000
Rv0269c	-	hypothetical protein Rv0269c 	11	48.1	57.4	529.0	631.6	102.60	0.26	0.65820	1.00000
Rv0270	fadD2	acyl-CoA synthetase 	25	52.1	39.0	1250.0	936.0	-314.01	-0.42	0.21110	1.00000
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	34	29.5	39.5	1004.0	1343.1	339.10	0.42	0.22960	1.00000
Rv0272c	-	hypothetical protein Rv0272c 	16	29.5	34.4	383.0	446.7	63.69	0.22	0.71410	1.00000
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	32.4	33.1	550.0	562.4	12.35	0.03	0.95120	1.00000
Rv0274	-	hypothetical protein Rv0274 	8	45.7	55.7	320.0	389.6	69.61	0.28	0.70160	1.00000
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	9	27.7	27.4	194.0	191.8	-2.24	-0.02	0.98500	1.00000
Rv0276	-	hypothetical protein Rv0276 	17	28.6	41.9	487.0	711.5	224.50	0.55	0.33650	1.00000
Rv0277c	-	hypothetical protein Rv0277c 	6	48.3	46.3	290.0	277.8	-12.25	-0.06	0.94610	1.00000
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	26	27.2	29.1	626.0	670.4	44.41	0.10	0.83340	1.00000
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	19	45.0	42.3	855.0	802.8	-52.18	-0.09	0.83920	1.00000
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	65.8	57.1	1710.0	1483.9	-226.12	-0.20	0.62950	1.00000
Rv0281	-	hypothetical protein Rv0281 	14	72.5	60.4	943.0	785.3	-157.68	-0.26	0.52470	1.00000
Rv0282	-	hypothetical protein Rv0282 	24	16.5	35.8	33.0	71.5	38.53	1.12	0.66200	1.00000
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	0.0	0.8	0.0	0.8	0.76	0.82	1.00000	1.00000
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	1.0	0.0	1.0	0.0	-1.00	-1.00	1.00000	1.00000
Rv0285	PE5	PE FAMILY PROTEIN 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0286	PPE4	PPE FAMILY PROTEIN 	31	2.0	7.6	2.0	7.6	5.61	1.93	1.00000	1.00000
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	0.0	10.7	0.0	10.7	10.65	3.54	1.00000	1.00000
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0289	-	hypothetical protein Rv0289 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	0.0	0.8	0.0	0.8	0.76	0.82	1.00000	1.00000
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	0.0	0.8	0.0	0.8	0.76	0.82	1.00000	1.00000
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	35.5	41.5	71.0	82.9	11.95	0.22	0.67390	1.00000
Rv0293c	-	hypothetical protein Rv0293c 	27	39.5	40.8	988.0	1021.2	33.21	0.05	0.89030	1.00000
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	14	29.8	31.1	417.0	436.0	19.03	0.06	0.93480	1.00000
Rv0295c	-	hypothetical protein Rv0295c 	10	33.8	39.3	270.0	314.3	44.28	0.22	0.72260	1.00000
Rv0296c	-	PROBABLE SULFATASE 	42	67.8	58.7	2646.0	2287.5	-358.54	-0.21	0.69030	1.00000
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	41.2	42.3	536.0	550.2	14.18	0.04	0.95330	1.00000
Rv0298	-	hypothetical protein Rv0298 	5	69.8	63.3	349.0	316.6	-32.44	-0.14	0.91330	1.00000
Rv0299	-	hypothetical protein Rv0299 	2	76.0	81.8	152.0	163.6	11.61	0.11	1.00000	1.00000
Rv0300	-	hypothetical protein Rv0300 	5	112.6	125.9	563.0	629.3	66.32	0.16	0.76930	1.00000
Rv0301	-	hypothetical protein Rv0301 	7	106.3	111.8	744.0	782.3	38.27	0.07	0.85410	1.00000
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	61.1	64.0	489.0	512.1	23.13	0.07	0.89980	1.00000
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	12	57.3	74.8	688.0	897.2	209.18	0.38	0.47110	1.00000
Rv0304c	PPE5	PPE FAMILY PROTEIN 	136	57.7	56.1	7556.0	7348.6	-207.37	-0.04	0.86790	1.00000
Rv0305c	PPE6	PPE FAMILY PROTEIN 	60	59.9	56.8	3473.0	3297.3	-175.74	-0.07	0.77820	1.00000
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	8	60.8	61.0	486.0	487.8	1.78	0.01	0.99020	1.00000
Rv0307c	-	hypothetical protein Rv0307c 	9	88.0	97.7	792.0	878.9	86.91	0.15	0.81650	1.00000
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	15	54.3	49.8	814.0	747.3	-66.73	-0.12	0.83130	1.00000
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	35.4	34.4	425.0	412.4	-12.56	-0.04	0.93620	1.00000
Rv0310c	-	hypothetical protein Rv0310c 	12	18.3	22.8	201.0	250.4	49.36	0.32	0.50990	1.00000
Rv0311	-	hypothetical protein Rv0311 	17	24.6	29.1	419.0	494.6	75.63	0.24	0.71540	1.00000
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	13.5	17.5	243.0	315.8	72.80	0.38	0.63390	1.00000
Rv0313	-	hypothetical protein Rv0313 	5	103.0	119.2	515.0	595.8	80.84	0.21	0.68430	1.00000
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	147.9	170.6	1035.0	1194.0	158.95	0.21	0.77230	1.00000
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	10	82.8	88.6	828.0	885.8	57.76	0.10	0.88090	1.00000
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	31.4	32.8	220.0	229.8	9.81	0.06	0.94720	1.00000
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	13	58.8	59.7	706.0	716.8	10.83	0.02	0.97520	1.00000
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	50.8	44.4	406.0	355.4	-50.63	-0.19	0.71020	1.00000
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	8	44.2	40.2	354.0	321.9	-32.11	-0.14	0.82410	1.00000
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	64.3	81.9	1029.0	1311.1	282.14	0.35	0.44890	1.00000
Rv0321	dcd	deoxycytidine triphosphate deaminase 	6	49.2	54.7	295.0	328.0	32.98	0.15	0.81110	1.00000
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	20.0	25.8	461.0	592.8	131.79	0.36	0.37790	1.00000
Rv0323c	-	hypothetical protein Rv0323c 	12	40.2	43.9	362.0	394.9	32.94	0.13	0.83310	1.00000
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	23.6	16.2	260.0	178.1	-81.93	-0.55	0.24060	1.00000
Rv0325	-	hypothetical protein Rv0325 	6	97.0	89.4	582.0	536.5	-45.52	-0.12	0.85870	1.00000
Rv0326	-	hypothetical protein Rv0326 	9	17.0	15.6	153.0	140.8	-12.22	-0.12	0.90380	1.00000
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	24	22.0	26.2	463.0	550.9	87.94	0.25	0.67020	1.00000
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	29.1	30.0	320.0	329.5	9.50	0.04	0.95720	1.00000
Rv0329c	-	hypothetical protein Rv0329c 	9	35.1	40.2	281.0	321.9	40.89	0.20	0.79280	1.00000
Rv0330c	-	hypothetical protein Rv0330c 	9	60.9	78.0	548.0	701.6	153.61	0.36	0.64900	1.00000
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	31.4	37.2	533.0	631.6	98.60	0.24	0.60140	1.00000
Rv0332	-	hypothetical protein Rv0332 	12	61.2	64.6	735.0	774.7	39.66	0.08	0.89590	1.00000
Rv0333	-	hypothetical protein Rv0333 	4	65.0	80.2	195.0	240.5	45.46	0.30	0.59520	1.00000
Rv0334	rmlA	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE) 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0335c	PE6	PE FAMILY PROTEIN 	2	0.5	2.3	1.0	4.6	3.57	2.19	0.32540	1.00000
Rv0336	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	18	125.7	126.1	2137.0	2143.6	6.64	0.00	0.99350	1.00000
Rv0337c	aspC	aminotransferase AlaT 	22	0.0	0.8	0.0	0.8	0.76	0.82	1.00000	1.00000
Rv0338c	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE 	37	1.7	0.5	5.0	1.5	-3.48	-1.72	0.40320	1.00000
Rv0339c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	27.6	30.0	774.0	839.3	65.34	0.12	0.84060	1.00000
Rv0340	-	hypothetical protein Rv0340 	5	48.8	34.4	244.0	172.0	-72.02	-0.50	0.63140	1.00000
Rv0341	iniB	ISONIAZID INDUCTIBLE GENE PROTEIN INIB 	19	30.8	38.4	492.0	614.9	122.86	0.32	0.63540	1.00000
Rv0342	iniA	ISONIAZID INDUCTIBLE GENE PROTEIN INIA 	27	54.7	62.4	1423.0	1621.6	198.61	0.19	0.69170	1.00000
Rv0343	iniC	ISONIAZID INDUCTIBLE GENE PROTEIN INIC 	13	30.8	30.0	369.0	359.9	-9.06	-0.04	0.95700	1.00000
Rv0344c	lpqJ	PROBABLE LIPOPROTEIN LPQJ 	12	40.8	52.0	449.0	572.2	123.25	0.35	0.47210	1.00000
Rv0345	-	hypothetical protein Rv0345 	7	49.0	53.9	343.0	377.4	34.44	0.14	0.74480	1.00000
Rv0346c	ansP2	POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN) 	29	62.9	70.0	1635.0	1818.7	183.70	0.15	0.63560	1.00000
Rv0347	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	14.7	51.0	44.0	153.0	108.95	1.80	0.30530	1.00000
Rv0348	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	18	11.6	8.3	174.0	124.0	-49.96	-0.49	0.43330	1.00000
Rv0349	-	hypothetical protein Rv0349 	8	95.5	109.3	764.0	874.3	110.35	0.19	0.78070	1.00000
Rv0350	dnaK	molecular chaperone DnaK 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0351	grpE	PROBABLE GRPE PROTEIN (HSP-70 COFACTOR) 	9	9.5	20.5	19.0	41.1	22.09	1.11	0.33130	1.00000
Rv0352	dnaJ1	PROBABLE CHAPERONE PROTEIN DNAJ1 	14	14.7	10.9	162.0	120.2	-41.77	-0.43	0.71800	1.00000
Rv0353	hspR	PROBABLE HEAT SHOCK PROTEIN TRANSCRIPTIONAL REPRESSOR HSPR (MERR FAMILY) 	6	72.5	51.6	435.0	309.7	-125.29	-0.49	0.60580	1.00000
Rv0354c	PPE7	PPE FAMILY PROTEIN 	5	138.8	151.0	694.0	754.9	60.88	0.12	0.88050	1.00000
Rv0355c	PPE8	PPE FAMILY PROTEIN 	172	101.0	92.7	16774.0	15395.8	-1378.17	-0.12	0.45130	1.00000
Rv0356c	-	hypothetical protein Rv0356c 	9	44.2	36.7	398.0	330.3	-67.74	-0.27	0.63280	1.00000
Rv0357c	purA	adenylosuccinate synthetase 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0358	-	hypothetical protein Rv0358 	13	6.2	4.7	68.0	51.7	-16.25	-0.39	0.81020	1.00000
Rv0359	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	74.0	91.4	814.0	1005.2	191.23	0.30	0.64810	1.00000
Rv0360c	-	hypothetical protein Rv0360c 	9	42.4	50.3	382.0	452.8	70.77	0.25	0.68680	1.00000
Rv0361	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	25.6	29.0	205.0	232.1	27.09	0.18	0.76220	1.00000
Rv0362	mgtE	POSSIBLE Mg2+ TRANSPORT TRANSMEMBRANE PROTEIN MGTE 	16	61.4	69.5	982.0	1112.5	130.53	0.18	0.74220	1.00000
Rv0363c	fba	fructose-bisphosphate aldolase 	17	0.0	2.3	0.0	4.6	4.57	1.71	0.33430	1.00000
Rv0364	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	13	7.3	25.6	22.0	76.9	54.86	1.80	0.19700	1.00000
