#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv0180c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	28	5.3	0.9	121.0	19.8	-101.24	-2.61	0.00010	0.02217
Rv0181c	-	hypothetical protein Rv0181c 	15	43.6	40.5	654.0	607.6	-46.38	-0.11	0.79930	1.00000
Rv0182c	sigG	RNA polymerase factor sigma-70 	21	61.0	61.8	1220.0	1236.0	15.98	0.02	0.97060	1.00000
Rv0183	-	POSSIBLE LYSOPHOSPHOLIPASE 	15	52.3	49.6	784.0	744.0	-40.04	-0.08	0.86830	1.00000
Rv0184	-	hypothetical protein Rv0184 	11	28.0	34.3	280.0	342.8	62.83	0.29	0.75180	1.00000
Rv0185	-	hypothetical protein Rv0185 	10	15.8	14.0	126.0	111.6	-14.36	-0.17	0.85440	1.00000
Rv0186	bglS	PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) 	34	26.6	26.0	798.0	778.5	-19.46	-0.04	0.94160	1.00000
Rv0187	-	PROBABLE O-METHYLTRANSFERASE 	7	22.7	26.1	159.0	182.8	23.78	0.20	0.82500	1.00000
Rv0188	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	42.1	43.1	421.0	430.8	9.76	0.03	0.97110	1.00000
Rv0189c	ilvD	dihydroxy-acid dehydratase 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0190	-	hypothetical protein Rv0190 	3	85.7	104.7	257.0	314.2	57.18	0.29	0.60130	1.00000
Rv0191	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	120.2	128.1	2284.0	2434.4	150.41	0.09	0.82350	1.00000
Rv0192	-	hypothetical protein Rv0192 	13	135.8	154.4	1765.0	2006.6	241.61	0.19	0.67330	1.00000
Rv0192A	-	CONSERVED SECRETED PROTEIN 	2	94.0	94.8	188.0	189.7	1.69	0.01	1.00000	1.00000
Rv0193c	-	hypothetical protein Rv0193c 	34	86.9	87.6	2954.0	2979.8	25.79	0.01	0.96740	1.00000
Rv0194	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	55	105.6	118.9	5597.0	6299.4	702.44	0.17	0.64160	1.00000
Rv0195	-	POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) 	6	92.2	94.2	553.0	565.1	12.13	0.03	0.96100	1.00000
Rv0196	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	45.3	46.4	317.0	325.0	8.05	0.04	0.95010	1.00000
Rv0197	-	POSSIBLE OXIDOREDUCTASE 	33	26.8	28.7	885.0	948.5	63.47	0.10	0.76650	1.00000
Rv0198c	-	PROBABLE ZINC METALLOPROTEASE 	42	24.2	22.1	848.0	772.6	-75.39	-0.13	0.71050	1.00000
Rv0199	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	12	55.6	51.0	612.0	561.2	-50.82	-0.13	0.85100	1.00000
Rv0200	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	7	29.6	42.5	148.0	212.4	64.42	0.52	0.53890	1.00000
Rv0201c	-	hypothetical protein Rv0201c 	8	39.9	28.5	319.0	228.2	-90.77	-0.48	0.30770	1.00000
Rv0202c	mmpL11	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 	39	38.5	40.5	1424.0	1499.8	75.77	0.07	0.81850	1.00000
Rv0203	-	POSSIBLE EXPORTED PROTEIN 	3	34.7	46.1	104.0	138.3	34.32	0.41	0.10260	1.00000
Rv0204c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	40.4	33.3	768.0	632.3	-135.68	-0.28	0.48690	1.00000
Rv0205	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	12	38.0	44.0	456.0	528.6	72.58	0.21	0.75320	1.00000
Rv0206c	mmpL3	POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 	34	18.5	12.8	74.0	51.4	-22.62	-0.53	0.75820	1.00000
Rv0207c	-	hypothetical protein Rv0207c 	9	36.9	37.8	332.0	339.9	7.87	0.03	0.95790	1.00000
Rv0208c	trmB	tRNA (guanine-N(7))-methyltransferase 	12	49.9	53.3	599.0	639.2	40.23	0.09	0.89450	1.00000
Rv0209	-	hypothetical protein Rv0209 	15	29.9	31.1	389.0	404.1	15.09	0.05	0.92260	1.00000
Rv0210	-	hypothetical protein Rv0210 	13	48.4	52.4	629.0	680.7	51.73	0.11	0.83820	1.00000
Rv0211	pckA	phosphoenolpyruvate carboxykinase 	24	34.2	10.1	753.0	222.3	-530.70	-1.76	0.01260	1.00000
Rv0212c	nadR	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY) 	6	39.3	52.7	236.0	316.2	80.16	0.42	0.51380	1.00000
Rv0213c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	51.6	56.9	1547.0	1708.2	161.24	0.14	0.67000	1.00000
Rv0214	fadD4	acyl-CoA synthetase 	34	40.6	39.6	1298.0	1266.6	-31.39	-0.04	0.90820	1.00000
Rv0215c	fadE3	PROBABLE ACYL-CoA DEHYDROGENASE FADE3 	18	49.2	43.8	836.0	744.0	-92.04	-0.17	0.78730	1.00000
Rv0216	-	hypothetical protein Rv0216 	23	11.8	10.7	247.0	224.3	-22.73	-0.14	0.85990	1.00000
Rv0217c	lipW	POSSIBLE ESTERASE LIPW 	21	35.2	32.9	633.0	592.8	-40.20	-0.09	0.76760	1.00000
Rv0218	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	37.6	37.6	639.0	639.2	0.23	0.00	0.99930	1.00000
Rv0219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	11	29.7	32.6	297.0	326.0	29.04	0.13	0.79690	1.00000
Rv0220	lipC	PROBABLE ESTERASE LIPC 	24	22.6	20.8	475.0	437.7	-37.32	-0.12	0.78930	1.00000
Rv0221	-	hypothetical protein Rv0221 	28	37.3	38.4	1006.0	1036.4	30.40	0.04	0.89870	1.00000
Rv0222	echA1	enoyl-CoA hydratase 	8	18.9	22.7	151.0	181.8	30.79	0.27	0.74160	1.00000
Rv0223c	-	PROBABLE ALDEHYDE DEHYDROGENASE 	25	26.8	29.5	644.0	708.4	64.39	0.14	0.79640	1.00000
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	29	96.0	78.5	192.0	157.1	-34.91	-0.29	1.00000	1.00000
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	23	1.0	1.0	1.0	1.0	-0.01	-0.02	1.00000	1.00000
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	3.0	8.9	3.0	8.9	5.89	1.57	1.00000	1.00000
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	16	43.7	51.1	699.0	818.1	119.06	0.23	0.61880	1.00000
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	96.5	96.4	1447.0	1446.4	-0.58	-0.00	0.99870	1.00000
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	36	72.7	82.3	2616.0	2963.0	346.99	0.18	0.57760	1.00000
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	80.4	95.0	724.0	854.6	130.61	0.24	0.75930	1.00000
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	11	69.6	75.1	766.0	826.0	59.96	0.11	0.86910	1.00000
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	23	15.2	13.9	303.0	277.6	-25.37	-0.13	0.76790	1.00000
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	26.8	25.0	698.0	649.1	-48.89	-0.10	0.82270	1.00000
Rv0236A	-	SMALL SECRETED PROTEIN 	3	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	39	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	13	30.3	31.5	364.0	377.4	13.41	0.05	0.95690	1.00000
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	33.5	4.0	369.0	43.5	-325.53	-3.09	0.00030	0.05700
Rv0239	-	hypothetical protein Rv0239 	2	29.5	42.5	59.0	85.0	25.97	0.53	0.66460	1.00000
Rv0240	-	hypothetical protein Rv0240 	9	35.1	44.0	316.0	396.2	80.19	0.33	0.59490	1.00000
Rv0241c	-	hypothetical protein Rv0241c 	16	36.1	32.7	577.0	522.6	-54.35	-0.14	0.84320	1.00000
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	42.2	49.7	422.0	497.0	74.96	0.24	0.68220	1.00000
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	52.0	49.1	988.0	932.7	-55.33	-0.08	0.80270	1.00000
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	14.8	10.2	340.0	234.2	-105.85	-0.54	0.13060	1.00000
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	4	40.2	40.5	161.0	162.0	1.03	0.01	0.98920	1.00000
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	33	43.3	53.7	1429.0	1773.4	344.45	0.31	0.38700	1.00000
Rv0247c	-	fumarate reductase iron-sulfur subunit 	12	18.2	19.8	218.0	237.1	19.12	0.12	0.80150	1.00000
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	39	23.0	26.8	873.0	1018.6	145.62	0.22	0.42960	1.00000
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	32.6	35.5	718.0	780.5	62.51	0.12	0.74870	1.00000
Rv0250c	-	hypothetical protein Rv0250c 	4	30.2	49.6	121.0	198.6	77.59	0.71	0.48250	1.00000
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	5	67.2	75.1	336.0	375.4	39.44	0.16	0.82280	1.00000
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	42.5	46.7	1658.0	1819.9	161.88	0.13	0.74410	1.00000
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	7	26.8	30.0	161.0	179.8	18.81	0.16	0.83250	1.00000
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	58.7	72.6	352.0	435.7	83.70	0.31	0.64090	1.00000
Rv0255c	cobQ1	cobyric acid synthase 	15	42.0	40.7	588.0	570.1	-17.93	-0.04	0.94660	1.00000
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	73.0	73.1	2335.0	2338.6	3.58	0.00	0.99610	1.00000
Rv0257	-	hypothetical protein Rv0257 	3	86.0	73.1	258.0	219.3	-38.67	-0.23	0.50040	1.00000
Rv0258c	-	hypothetical protein Rv0258c 	8	26.8	20.2	134.0	100.8	-33.22	-0.41	0.74920	1.00000
Rv0259c	-	hypothetical protein Rv0259c 	8	18.9	23.7	151.0	189.7	38.69	0.33	0.51060	1.00000
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	22	27.2	25.7	544.0	513.8	-30.24	-0.08	0.87580	1.00000
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	25	23.6	22.8	567.0	548.3	-18.66	-0.05	0.91100	1.00000
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	7	26.0	25.0	182.0	174.9	-7.13	-0.06	0.93150	1.00000
Rv0263c	-	hypothetical protein Rv0263c 	16	20.0	26.8	240.0	322.1	82.09	0.42	0.57440	1.00000
Rv0264c	-	hypothetical protein Rv0264c 	10	45.2	48.2	407.0	433.7	26.73	0.09	0.85800	1.00000
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	65.0	64.3	585.0	579.0	-6.04	-0.01	0.98020	1.00000
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	42	51.5	57.9	2010.0	2257.6	247.56	0.17	0.60920	1.00000
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	15	72.9	84.7	1094.0	1270.6	176.56	0.22	0.64090	1.00000
Rv0268c	-	hypothetical protein Rv0268c 	13	114.8	143.6	1492.0	1866.3	374.32	0.32	0.36230	1.00000
Rv0269c	-	hypothetical protein Rv0269c 	11	48.1	51.0	529.0	561.2	32.18	0.09	0.87800	1.00000
Rv0270	fadD2	acyl-CoA synthetase 	25	52.1	37.4	1250.0	897.1	-352.90	-0.48	0.16150	1.00000
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	34	29.5	37.0	1004.0	1257.7	253.71	0.33	0.34420	1.00000
Rv0272c	-	hypothetical protein Rv0272c 	16	27.4	28.1	383.0	393.2	10.22	0.04	0.95300	1.00000
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	32.4	36.0	550.0	611.6	61.57	0.15	0.77770	1.00000
Rv0274	-	hypothetical protein Rv0274 	8	45.7	54.6	320.0	382.4	62.35	0.26	0.72780	1.00000
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	9	32.3	31.5	194.0	188.7	-5.29	-0.04	0.94060	1.00000
Rv0276	-	hypothetical protein Rv0276 	17	32.5	48.8	487.0	732.1	245.10	0.59	0.25040	1.00000
Rv0277c	-	hypothetical protein Rv0277c 	6	48.3	49.6	290.0	297.4	7.39	0.04	0.97660	1.00000
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	26	29.8	29.7	626.0	624.4	-1.59	-0.00	0.99250	1.00000
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	19	45.0	41.5	855.0	789.4	-65.59	-0.12	0.79110	1.00000
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	65.8	63.2	1710.0	1643.0	-66.97	-0.06	0.88570	1.00000
Rv0281	-	hypothetical protein Rv0281 	14	67.4	59.8	943.0	837.8	-105.18	-0.17	0.67090	1.00000
Rv0282	-	hypothetical protein Rv0282 	24	33.0	57.3	33.0	57.3	24.30	0.80	1.00000	1.00000
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	1.0	0.0	1.0	0.0	-1.00	-1.00	1.00000	1.00000
Rv0285	PE5	PE FAMILY PROTEIN 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0286	PPE4	PPE FAMILY PROTEIN 	31	2.0	4.0	2.0	4.0	1.95	0.98	1.00000	1.00000
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	0.0	2.0	0.0	2.0	1.98	1.57	1.00000	1.00000
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0289	-	hypothetical protein Rv0289 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	0.0	2.0	0.0	2.0	1.98	1.57	1.00000	1.00000
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	35.5	34.1	71.0	68.2	-2.83	-0.06	1.00000	1.00000
Rv0293c	-	hypothetical protein Rv0293c 	27	38.0	43.7	988.0	1137.2	149.18	0.20	0.56190	1.00000
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	14	32.1	38.0	417.0	494.0	77.00	0.24	0.78500	1.00000
Rv0295c	-	hypothetical protein Rv0295c 	10	33.8	37.8	270.0	302.3	32.33	0.16	0.80520	1.00000
Rv0296c	-	PROBABLE SULFATASE 	42	67.8	65.4	2646.0	2549.0	-96.98	-0.05	0.92200	1.00000
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	44.7	62.7	536.0	752.9	216.85	0.49	0.45860	1.00000
Rv0298	-	hypothetical protein Rv0298 	5	69.8	72.7	349.0	363.6	14.58	0.06	0.89720	1.00000
Rv0299	-	hypothetical protein Rv0299 	2	76.0	96.8	152.0	193.6	41.65	0.35	1.00000	1.00000
Rv0300	-	hypothetical protein Rv0300 	5	112.6	135.2	563.0	675.8	112.79	0.26	0.53150	1.00000
Rv0301	-	hypothetical protein Rv0301 	7	106.3	133.2	744.0	932.7	188.67	0.33	0.39470	1.00000
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	61.1	72.6	489.0	580.9	91.94	0.25	0.68740	1.00000
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	12	57.3	67.0	688.0	804.2	116.23	0.23	0.60440	1.00000
Rv0304c	PPE5	PPE FAMILY PROTEIN 	136	58.1	67.3	7556.0	8745.7	1189.71	0.21	0.39680	1.00000
Rv0305c	PPE6	PPE FAMILY PROTEIN 	60	58.9	73.0	3473.0	4305.7	832.67	0.31	0.25770	1.00000
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	8	60.8	64.8	486.0	518.7	32.70	0.09	0.88170	1.00000
Rv0307c	-	hypothetical protein Rv0307c 	9	88.0	106.0	792.0	954.4	162.40	0.27	0.68080	1.00000
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	15	54.3	47.4	814.0	711.4	-102.65	-0.19	0.70910	1.00000
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	38.6	29.3	425.0	322.1	-102.91	-0.40	0.42070	1.00000
Rv0310c	-	hypothetical protein Rv0310c 	12	16.8	14.6	201.0	174.9	-26.13	-0.20	0.73110	1.00000
Rv0311	-	hypothetical protein Rv0311 	17	24.6	27.4	419.0	465.3	46.34	0.15	0.79380	1.00000
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	14.3	23.0	243.0	391.2	148.25	0.69	0.43410	1.00000
Rv0313	-	hypothetical protein Rv0313 	5	103.0	135.8	515.0	678.8	163.75	0.40	0.55570	1.00000
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	147.9	177.4	1035.0	1241.9	206.91	0.26	0.71900	1.00000
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	10	82.8	93.0	828.0	929.7	101.70	0.17	0.80130	1.00000
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	27.5	33.5	220.0	267.7	47.75	0.28	0.78270	1.00000
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	13	58.8	70.6	706.0	847.7	141.70	0.26	0.67580	1.00000
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	50.8	43.5	406.0	347.8	-58.23	-0.22	0.67220	1.00000
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	8	50.6	42.1	354.0	294.4	-59.58	-0.27	0.68160	1.00000
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	64.3	73.7	1029.0	1178.7	149.68	0.20	0.64490	1.00000
Rv0321	dcd	deoxycytidine triphosphate deaminase 	6	49.2	45.3	295.0	271.7	-23.30	-0.12	0.87340	1.00000
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	19.2	24.6	461.0	590.8	129.82	0.36	0.42810	1.00000
Rv0323c	-	hypothetical protein Rv0323c 	12	36.2	41.8	362.0	417.9	55.92	0.21	0.70460	1.00000
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	23.6	19.7	260.0	216.4	-43.63	-0.27	0.52330	1.00000
Rv0325	-	hypothetical protein Rv0325 	6	97.0	108.5	582.0	651.1	69.09	0.16	0.66570	1.00000
Rv0326	-	hypothetical protein Rv0326 	9	17.0	17.9	153.0	161.0	8.04	0.07	0.94990	1.00000
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	24	21.0	28.7	463.0	630.3	167.34	0.45	0.46390	1.00000
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	29.1	22.8	320.0	251.0	-69.05	-0.35	0.65850	1.00000
Rv0329c	-	hypothetical protein Rv0329c 	9	31.2	38.6	281.0	347.8	66.77	0.31	0.69980	1.00000
Rv0330c	-	hypothetical protein Rv0330c 	9	68.5	74.6	548.0	596.7	48.75	0.12	0.87870	1.00000
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	29.6	34.5	533.0	620.5	87.46	0.22	0.69650	1.00000
Rv0332	-	hypothetical protein Rv0332 	12	61.2	65.3	735.0	783.5	48.48	0.09	0.85080	1.00000
Rv0333	-	hypothetical protein Rv0333 	4	65.0	67.8	195.0	203.5	8.53	0.06	0.89920	1.00000
Rv0334	rmlA	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE) 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0335c	PE6	PE FAMILY PROTEIN 	2	1.0	11.9	1.0	11.9	10.86	3.57	1.00000	1.00000
Rv0336	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	18	118.7	130.4	2137.0	2346.5	209.48	0.13	0.80800	1.00000
Rv0337c	aspC	aminotransferase AlaT 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0338c	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE 	37	1.7	0.7	5.0	2.0	-3.02	-1.34	0.40150	1.00000
Rv0339c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	31.0	30.6	774.0	765.7	-8.31	-0.02	0.97650	1.00000
Rv0340	-	hypothetical protein Rv0340 	5	48.8	28.8	244.0	144.2	-99.75	-0.76	0.57630	1.00000
Rv0341	iniB	ISONIAZID INDUCTIBLE GENE PROTEIN INIB 	19	35.1	42.6	492.0	595.8	103.76	0.28	0.67580	1.00000
Rv0342	iniA	ISONIAZID INDUCTIBLE GENE PROTEIN INIA 	27	54.7	58.7	1423.0	1525.5	102.46	0.10	0.84860	1.00000
Rv0343	iniC	ISONIAZID INDUCTIBLE GENE PROTEIN INIC 	13	33.5	33.0	369.0	362.6	-6.41	-0.03	0.97370	1.00000
Rv0344c	lpqJ	PROBABLE LIPOPROTEIN LPQJ 	12	37.4	41.5	449.0	497.9	48.95	0.15	0.75450	1.00000
Rv0345	-	hypothetical protein Rv0345 	7	49.0	46.2	343.0	323.1	-19.93	-0.09	0.83650	1.00000
Rv0346c	ansP2	POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN) 	29	56.4	61.5	1635.0	1784.3	149.31	0.13	0.71470	1.00000
Rv0347	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	14.7	30.3	44.0	90.9	46.90	1.05	0.30220	1.00000
Rv0348	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	18	10.9	6.3	174.0	100.8	-73.22	-0.79	0.24380	1.00000
Rv0349	-	hypothetical protein Rv0349 	8	95.5	110.2	764.0	881.3	117.29	0.21	0.70870	1.00000
Rv0350	dnaK	molecular chaperone DnaK 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0351	grpE	PROBABLE GRPE PROTEIN (HSP-70 COFACTOR) 	9	9.5	9.4	19.0	18.8	-0.23	-0.02	1.00000	1.00000
Rv0352	dnaJ1	PROBABLE CHAPERONE PROTEIN DNAJ1 	14	14.7	12.4	162.0	136.3	-25.66	-0.25	0.77900	1.00000
Rv0353	hspR	PROBABLE HEAT SHOCK PROTEIN TRANSCRIPTIONAL REPRESSOR HSPR (MERR FAMILY) 	6	72.5	85.0	435.0	509.8	74.80	0.23	0.80850	1.00000
Rv0354c	PPE7	PPE FAMILY PROTEIN 	5	138.8	178.6	694.0	893.1	199.15	0.36	0.60510	1.00000
Rv0355c	PPE8	PPE FAMILY PROTEIN 	172	99.8	113.8	16774.0	19122.6	2348.60	0.19	0.24690	1.00000
Rv0356c	-	hypothetical protein Rv0356c 	9	44.2	42.6	398.0	383.3	-14.66	-0.05	0.92650	1.00000
Rv0357c	purA	adenylosuccinate synthetase 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0358	-	hypothetical protein Rv0358 	13	7.6	6.0	68.0	54.3	-13.66	-0.32	0.79900	1.00000
Rv0359	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	74.0	85.4	814.0	939.6	125.58	0.21	0.76850	1.00000
Rv0360c	-	hypothetical protein Rv0360c 	9	42.4	49.6	382.0	446.6	64.57	0.23	0.71790	1.00000
Rv0361	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	25.6	17.0	205.0	136.3	-68.66	-0.59	0.30760	1.00000
Rv0362	mgtE	POSSIBLE Mg2+ TRANSPORT TRANSMEMBRANE PROTEIN MGTE 	16	61.4	58.5	982.0	935.6	-46.37	-0.07	0.89700	1.00000
Rv0363c	fba	fructose-bisphosphate aldolase 	17	0.0	2.0	0.0	5.9	5.93	1.57	0.10160	1.00000
Rv0364	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	13	7.3	16.8	22.0	50.4	28.39	1.20	0.40540	1.00000
Rv0365c	-	hypothetical protein Rv0365c 	20	62.6	73.2	1252.0	1463.2	211.22	0.22	0.73180	1.00000
