#Resampling
#GUI with: norm=TTR, samples=10000, pseudocounts=0.00, adaptive=False, histogram=False, includeZeros=False, output=/pacific/home/mdejesus/TRASH/Subbu/resampling_H37Rv_Rv0307c_day0_s10000_pc0.00.dat
#Control Data: /pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep2.wig
#Experimental Data: /pacific/home/mdejesus/TRASH/Subbu/Rv0307c_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/Rv0307c_day0_rep2.wig
#Annotation path: /pacific/home/mdejesus/TRASH/Subbu/H37Rv.prot_table
#Time: 1012.51782894
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv0170	mce1B	MCE-FAMILY PROTEIN MCE1B 	18	23.9	102.1	573.3	2449.8	1876.49	2.10	0.01940	0.10856
Rv0171	mce1C	MCE-FAMILY PROTEIN MCE1C 	25	17.0	38.0	714.8	1594.9	880.13	1.16	0.09060	0.30074
Rv0172	mce1D	MCE-FAMILY PROTEIN MCE1D 	33	29.0	27.2	1564.0	1467.7	-96.33	-0.09	0.84290	1.00000
Rv0173	lprK	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRK (MCE-FAMILY LIPOPROTEIN MCE1E) 	16	27.1	53.9	595.9	1185.4	589.47	0.99	0.25820	0.60601
Rv0174	mce1F	MCE-FAMILY PROTEIN MCE1F 	31	18.7	35.2	1009.7	1898.7	888.97	0.91	0.06420	0.23762
Rv0175	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	9	16.7	95.9	268.0	1534.0	1266.09	2.52	0.03430	0.15156
Rv0176	-	PROBABLE CONSERVED MCE ASSOCIATED TRANSMEMBRANE PROTEIN 	15	21.7	26.1	347.5	417.2	69.68	0.26	0.74120	0.97894
Rv0177	-	PROBABLE CONSERVED MCE ASSOCIATED PROTEIN 	12	6.3	15.4	87.7	215.0	127.27	1.29	0.24430	0.58334
Rv0178	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	11	20.7	86.8	248.8	1041.6	792.81	2.07	0.12940	0.38359
Rv0179c	lprO	POSSIBLE LIPOPROTEIN LPRO 	22	28.0	76.7	895.6	2455.0	1559.33	1.45	0.16530	0.44776
Rv0180c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	28	0.0	0.3	0.0	0.5	0.54	0.35	1.00000	1.00000
Rv0181c	-	hypothetical protein Rv0181c 	15	38.4	51.8	921.6	1242.1	320.50	0.43	0.58020	0.83786
Rv0182c	sigG	RNA polymerase factor sigma-70 	21	28.7	10.9	859.8	326.8	-532.97	-1.40	0.04490	0.18779
Rv0183	-	POSSIBLE LYSOPHOSPHOLIPASE 	15	54.0	50.1	1512.0	1402.9	-109.13	-0.11	0.82770	1.00000
Rv0184	-	hypothetical protein Rv0184 	11	17.4	19.4	243.8	270.9	27.08	0.15	0.87470	1.00000
Rv0185	-	hypothetical protein Rv0185 	10	6.4	18.6	50.9	148.9	98.00	1.55	0.46480	0.75282
Rv0186	bglS	PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) 	34	26.9	86.2	861.0	2758.7	1897.73	1.68	0.18410	0.47948
Rv0187	-	PROBABLE O-METHYLTRANSFERASE 	7	39.6	11.4	316.5	91.3	-225.26	-1.79	0.07190	0.25892
Rv0188	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	46.2	22.0	646.6	307.7	-338.85	-1.07	0.25600	0.60298
Rv0189c	ilvD	dihydroxy-acid dehydratase 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0190	-	hypothetical protein Rv0190 	3	10.1	22.9	60.3	137.7	77.32	1.19	0.08330	0.28529
Rv0191	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	40.9	20.8	1227.4	624.1	-603.34	-0.98	0.12860	0.38207
Rv0192	-	hypothetical protein Rv0192 	13	37.8	34.1	983.5	885.4	-98.11	-0.15	0.74760	0.98427
Rv0192A	-	CONSERVED SECRETED PROTEIN 	2	13.0	41.1	51.8	164.3	112.44	1.66	0.28710	0.64501
Rv0193c	-	hypothetical protein Rv0193c 	34	28.0	60.7	1682.8	3639.0	1956.28	1.11	0.11690	0.35797
Rv0194	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	55	42.4	41.4	4074.5	3977.5	-96.96	-0.03	0.92820	1.00000
Rv0195	-	POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) 	6	27.6	105.9	275.9	1058.7	782.81	1.94	0.00800	0.05551
Rv0196	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	18.8	1.5	225.1	17.7	-207.44	-3.67	0.00280	0.02313
Rv0197	-	POSSIBLE OXIDOREDUCTASE 	33	13.2	10.5	473.7	377.7	-96.03	-0.33	0.55970	0.81816
Rv0198c	-	PROBABLE ZINC METALLOPROTEASE 	42	13.6	32.4	677.8	1621.4	943.56	1.26	0.41730	0.73920
Rv0199	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	12	15.0	4.8	179.6	57.0	-122.64	-1.66	0.05490	0.21753
Rv0200	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	7	20.4	0.1	122.4	0.5	-121.85	-7.82	0.00150	0.01446
Rv0201c	-	hypothetical protein Rv0201c 	8	8.8	0.0	70.4	0.0	-70.41	-3.29	0.00140	0.01386
Rv0202c	mmpL11	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 	39	24.8	43.3	1488.9	2599.6	1110.70	0.80	0.03670	0.16004
Rv0203	-	POSSIBLE EXPORTED PROTEIN 	3	1.8	10.4	10.9	62.6	51.69	2.52	0.44860	0.75034
Rv0204c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	16.1	71.3	354.8	1568.3	1213.51	2.14	0.00310	0.02519
Rv0205	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	12	23.8	69.5	380.9	1112.0	731.08	1.55	0.48250	0.75282
Rv0206c	mmpL3	POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 	34	0.8	0.2	3.0	0.8	-2.16	-1.83	0.42010	0.74036
Rv0207c	-	hypothetical protein Rv0207c 	9	88.1	34.8	1057.8	418.2	-639.57	-1.34	0.12340	0.37132
Rv0208c	trmB	tRNA (guanine-N(7))-methyltransferase 	12	0.5	10.7	4.4	85.3	80.88	4.28	0.46790	0.75282
Rv0209	-	hypothetical protein Rv0209 	15	20.2	0.6	322.7	9.3	-313.36	-5.11	0.00000	0.00000
Rv0210	-	hypothetical protein Rv0210 	13	42.1	30.7	757.4	552.8	-204.57	-0.45	0.41800	0.73994
Rv0211	pckA	phosphoenolpyruvate carboxykinase 	24	79.9	0.1	1917.6	3.3	-1914.30	-9.18	0.00000	0.00000
Rv0212c	nadR	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY) 	6	37.9	0.3	303.3	2.8	-300.56	-6.77	0.00010	0.00156
Rv0213c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	32.8	70.1	1509.6	3223.2	1713.57	1.09	0.20020	0.50685
Rv0214	fadD4	acyl-CoA synthetase 	34	28.8	21.3	1380.8	1022.8	-357.99	-0.43	0.52030	0.77636
Rv0215c	fadE3	PROBABLE ACYL-CoA DEHYDROGENASE FADE3 	18	30.6	49.6	673.8	1090.6	416.81	0.69	0.45620	0.75232
Rv0216	-	hypothetical protein Rv0216 	23	10.7	100.0	193.5	1800.9	1607.42	3.22	0.01400	0.08647
Rv0217c	lipW	POSSIBLE ESTERASE LIPW 	21	12.5	96.2	299.0	2308.2	2009.17	2.95	0.49200	0.75489
Rv0218	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	13.2	67.0	316.0	1607.9	1291.88	2.35	0.10600	0.33700
Rv0219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	11	12.4	81.2	197.8	1299.1	1101.30	2.72	0.18530	0.48229
Rv0220	lipC	PROBABLE ESTERASE LIPC 	24	13.0	23.4	285.0	515.3	230.37	0.85	0.36190	0.68370
Rv0221	-	hypothetical protein Rv0221 	28	30.2	27.2	1209.2	1087.1	-122.09	-0.15	0.75400	0.99028
Rv0222	echA1	enoyl-CoA hydratase 	8	32.2	8.7	322.2	87.5	-234.75	-1.88	0.17150	0.45956
Rv0223c	-	PROBABLE ALDEHYDE DEHYDROGENASE 	25	21.7	32.3	693.7	1034.6	340.83	0.58	0.40990	0.73165
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	29	113.7	9.6	227.5	19.3	-208.18	-3.56	0.32540	0.66055
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	23	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	2.2	0.0	4.4	0.0	-4.38	-1.67	0.33700	0.66055
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	16	26.0	34.7	570.9	764.2	193.30	0.42	0.64010	0.89583
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	58.7	16.5	1409.6	395.6	-1013.95	-1.83	0.00470	0.03634
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	36	41.9	85.3	2349.0	4775.9	2426.86	1.02	0.12910	0.38298
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	56.5	67.0	791.5	937.8	146.26	0.24	0.76960	1.00000
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	11	30.5	39.8	427.2	557.3	130.12	0.38	0.75060	0.98679
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	23	25.8	2.0	361.4	28.4	-333.04	-3.67	0.00000	0.00000
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	30.7	4.5	983.1	143.5	-839.59	-2.78	0.00000	0.00000
Rv0236A	-	SMALL SECRETED PROTEIN 	3	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	39	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	13	12.9	11.1	180.5	155.5	-24.97	-0.21	0.80260	1.00000
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	41.8	0.0	502.0	0.0	-501.95	-5.42	0.00000	0.00000
Rv0239	-	hypothetical protein Rv0239 	2	48.6	0.0	97.2	0.0	-97.17	-5.63	0.33360	0.66055
Rv0240	-	hypothetical protein Rv0240 	9	50.7	15.4	709.3	215.4	-493.95	-1.72	0.02410	0.12736
Rv0241c	-	hypothetical protein Rv0241c 	16	5.2	19.2	104.3	384.0	279.70	1.88	0.13060	0.38542
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	1.6	0.4	16.0	4.5	-11.53	-1.84	0.17620	0.46713
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	7.5	1.0	210.8	28.3	-182.52	-2.90	0.00000	0.00000
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	1.4	0.6	48.2	19.6	-28.61	-1.30	0.00960	0.06395
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	4	7.7	2.0	62.0	16.4	-45.57	-1.92	0.04490	0.18779
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	33	33.5	23.1	1204.3	833.2	-371.17	-0.53	0.49320	0.75508
Rv0247c	-	fumarate reductase iron-sulfur subunit 	12	8.7	0.0	104.1	0.0	-104.10	-3.27	0.00000	0.00000
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	39	6.7	1.2	296.7	53.7	-243.03	-2.47	0.00000	0.00000
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	7.1	1.7	243.1	56.5	-186.55	-2.10	0.00020	0.00280
Rv0250c	-	hypothetical protein Rv0250c 	4	22.8	3.8	137.0	22.6	-114.38	-2.60	0.03210	0.14391
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	5	5.7	31.9	34.2	191.4	157.16	2.48	0.02860	0.13693
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	34.7	49.0	1667.3	2352.7	685.35	0.50	0.50700	0.76423
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	7	27.9	16.8	223.2	134.5	-88.75	-0.73	0.43820	0.74274
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	33.9	45.1	406.6	541.7	135.13	0.41	0.62450	0.88235
Rv0255c	cobQ1	cobyric acid synthase 	15	19.4	54.6	310.7	872.9	562.18	1.49	0.11290	0.35083
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	37.4	47.0	1570.0	1973.9	403.87	0.33	0.40910	0.73165
Rv0257	-	hypothetical protein Rv0257 	3	25.1	0.4	150.4	2.5	-147.84	-5.89	0.06440	0.23792
Rv0258c	-	hypothetical protein Rv0258c 	8	0.0	2.5	0.0	5.0	5.00	1.81	0.32800	0.66055
Rv0259c	-	hypothetical protein Rv0259c 	8	34.3	12.7	205.8	76.3	-129.46	-1.43	0.45650	0.75232
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	22	25.0	20.7	599.5	497.6	-101.88	-0.27	0.62130	0.87907
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	25	25.9	48.0	674.2	1248.3	574.13	0.89	0.18960	0.48996
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	7	14.3	1.1	114.8	9.1	-105.66	-3.66	0.11420	0.35377
Rv0263c	-	hypothetical protein Rv0263c 	16	9.3	37.8	111.2	453.7	342.56	2.03	0.02780	0.13676
Rv0264c	-	hypothetical protein Rv0264c 	10	58.7	0.2	704.6	2.7	-701.87	-8.02	0.00000	0.00000
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	15.3	46.1	244.0	736.9	492.94	1.59	0.48130	0.75282
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	42	33.9	21.8	1963.6	1266.1	-697.49	-0.63	0.11850	0.36120
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	15	38.4	43.7	920.6	1049.0	128.43	0.19	0.79150	1.00000
Rv0268c	-	hypothetical protein Rv0268c 	13	52.9	148.4	1375.8	3857.5	2481.69	1.49	0.20680	0.51732
Rv0269c	-	hypothetical protein Rv0269c 	11	35.4	89.1	637.9	1604.6	966.68	1.33	0.46150	0.75282
Rv0270	fadD2	acyl-CoA synthetase 	25	26.1	149.5	1094.3	6279.2	5184.95	2.52	0.00110	0.01140
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	34	19.1	36.0	955.1	1802.1	847.00	0.92	0.09610	0.31559
Rv0272c	-	hypothetical protein Rv0272c 	16	18.8	79.3	263.3	1110.1	846.81	2.08	0.02000	0.11130
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	30.0	16.5	540.2	297.7	-242.57	-0.86	0.25170	0.59708
Rv0274	-	hypothetical protein Rv0274 	8	22.9	76.2	183.3	609.4	426.04	1.73	0.47460	0.75282
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	9	12.4	98.6	173.7	1381.0	1207.29	2.99	0.00820	0.05651
Rv0276	-	hypothetical protein Rv0276 	17	27.5	2.3	715.8	60.1	-655.70	-3.57	0.00000	0.00000
Rv0277c	-	hypothetical protein Rv0277c 	6	47.6	25.3	380.7	202.1	-178.57	-0.91	0.16280	0.44309
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	26	14.2	1.4	339.6	33.4	-306.23	-3.35	0.00080	0.00884
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	19	8.1	25.4	195.2	608.9	413.62	1.64	0.27440	0.63177
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	26.5	47.3	953.3	1704.1	750.83	0.84	0.29060	0.64980
Rv0281	-	hypothetical protein Rv0281 	14	28.0	6.1	615.6	134.9	-480.73	-2.19	0.00210	0.01833
Rv0282	-	hypothetical protein Rv0282 	24	2.6	72.4	10.5	289.8	279.27	4.78	0.34170	0.66055
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0285	PE5	PE FAMILY PROTEIN 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0286	PPE4	PPE FAMILY PROTEIN 	31	0.3	0.0	0.7	0.0	-0.69	-0.43	1.00000	1.00000
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	0.0	0.4	0.0	0.8	0.84	0.51	1.00000	1.00000
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0289	-	hypothetical protein Rv0289 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	16.5	0.1	66.1	0.5	-65.57	-6.93	0.42760	0.74036
Rv0293c	-	hypothetical protein Rv0293c 	27	34.1	15.1	1297.0	572.6	-724.42	-1.18	0.03970	0.16905
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	14	22.4	82.2	403.4	1479.1	1075.69	1.87	0.06200	0.23185
Rv0295c	-	hypothetical protein Rv0295c 	10	14.9	107.8	209.0	1508.7	1299.71	2.85	0.10110	0.32584
Rv0296c	-	PROBABLE SULFATASE 	42	44.0	21.9	2110.9	1050.8	-1060.08	-1.01	0.08650	0.29150
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	32.7	62.7	391.9	752.6	360.73	0.94	0.41700	0.73915
Rv0298	-	hypothetical protein Rv0298 	5	42.8	14.0	342.3	111.9	-230.42	-1.61	0.12090	0.36714
Rv0299	-	hypothetical protein Rv0299 	2	97.7	68.8	195.5	137.6	-57.86	-0.51	0.33590	0.66055
Rv0300	-	hypothetical protein Rv0300 	5	25.5	24.0	254.6	239.6	-15.02	-0.09	0.88530	1.00000
Rv0301	-	hypothetical protein Rv0301 	7	50.8	18.0	711.1	252.5	-458.60	-1.49	0.01360	0.08492
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	80.8	2.1	969.3	24.9	-944.39	-5.28	0.00000	0.00000
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	12	28.4	36.1	568.4	721.5	153.11	0.34	0.63880	0.89491
Rv0304c	PPE5	PPE FAMILY PROTEIN 	136	23.7	56.3	4415.8	10472.2	6056.32	1.25	0.01140	0.07325
Rv0305c	PPE6	PPE FAMILY PROTEIN 	60	29.4	22.3	2230.9	1697.0	-533.93	-0.39	0.38110	0.70547
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	8	41.9	97.9	587.0	1370.1	783.10	1.22	0.17150	0.45956
Rv0307c	-	hypothetical protein Rv0307c 	9	29.8	0.1	357.3	1.7	-355.59	-7.73	0.00000	0.00000
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	15	20.9	10.2	418.2	203.6	-214.65	-1.04	0.06440	0.23792
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	28.5	54.0	455.3	863.8	408.48	0.92	0.24300	0.58197
Rv0310c	-	hypothetical protein Rv0310c 	12	12.6	4.5	201.2	71.5	-129.63	-1.49	0.05920	0.22690
Rv0311	-	hypothetical protein Rv0311 	17	36.5	10.3	656.5	184.9	-471.68	-1.83	0.00730	0.05174
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	20.7	45.8	289.9	641.7	351.85	1.15	0.48050	0.75282
Rv0313	-	hypothetical protein Rv0313 	5	61.9	15.4	494.9	123.5	-371.35	-2.00	0.00110	0.01140
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	97.9	69.7	1174.6	836.3	-338.36	-0.49	0.33940	0.66055
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	10	43.5	11.9	696.7	190.0	-506.67	-1.87	0.03670	0.16004
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	29.3	102.2	234.8	817.5	582.72	1.80	0.21250	0.52753
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	13	19.2	27.2	383.9	544.7	160.86	0.50	0.52910	0.78641
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	67.3	20.4	673.1	204.3	-468.78	-1.72	0.01800	0.10245
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	8	40.6	91.6	568.8	1282.1	713.32	1.17	0.18600	0.48379
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	23.0	13.3	506.3	292.0	-214.32	-0.79	0.15700	0.43054
Rv0321	dcd	deoxycytidine triphosphate deaminase 	6	0.1	6.6	0.7	53.1	52.40	6.26	0.01290	0.08144
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	19.9	5.6	595.6	167.7	-427.84	-1.83	0.01640	0.09623
Rv0323c	-	hypothetical protein Rv0323c 	12	46.4	227.2	556.8	2727.0	2170.14	2.29	0.48020	0.75282
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	6.2	0.4	86.2	5.0	-81.25	-4.11	0.00000	0.00000
Rv0325	-	hypothetical protein Rv0325 	6	30.4	23.6	304.5	236.3	-68.17	-0.37	0.68950	0.93607
Rv0326	-	hypothetical protein Rv0326 	9	34.2	41.5	410.1	497.5	87.34	0.28	0.73000	0.96864
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	24	29.8	22.6	654.5	497.9	-156.63	-0.39	0.65760	0.91042
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	17.9	1.8	179.3	17.6	-161.66	-3.35	0.01020	0.06705
Rv0329c	-	hypothetical protein Rv0329c 	9	40.1	33.5	560.9	468.8	-92.13	-0.26	0.73920	0.97792
Rv0330c	-	hypothetical protein Rv0330c 	9	38.5	39.7	462.5	476.8	14.29	0.04	0.95670	1.00000
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	31.3	18.2	752.3	436.1	-316.13	-0.79	0.39730	0.72187
Rv0332	-	hypothetical protein Rv0332 	12	21.2	110.7	466.2	2435.6	1969.39	2.39	0.46870	0.75282
Rv0333	-	hypothetical protein Rv0333 	4	12.9	32.9	103.1	262.9	159.79	1.35	0.46610	0.75282
Rv0334	rmlA	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE) 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0335c	PE6	PE FAMILY PROTEIN 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0336	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	18	31.3	47.2	1125.9	1698.8	572.90	0.59	0.41020	0.73165
Rv0337c	aspC	aminotransferase AlaT 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0338c	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE 	37	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0339c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	25.7	23.5	720.7	658.3	-62.38	-0.13	0.85220	1.00000
Rv0340	-	hypothetical protein Rv0340 	5	18.8	28.6	75.3	114.4	39.17	0.60	0.60680	0.86313
Rv0341	iniB	ISONIAZID INDUCTIBLE GENE PROTEIN INIB 	19	13.5	34.4	243.6	619.9	376.34	1.35	0.48200	0.75282
Rv0342	iniA	ISONIAZID INDUCTIBLE GENE PROTEIN INIA 	27	33.6	25.2	1208.4	905.7	-302.69	-0.42	0.52060	0.77638
Rv0343	iniC	ISONIAZID INDUCTIBLE GENE PROTEIN INIC 	13	14.9	3.6	237.7	57.9	-179.76	-2.04	0.02210	0.11916
Rv0344c	lpqJ	PROBABLE LIPOPROTEIN LPQJ 	12	16.3	58.3	293.6	1049.5	755.89	1.84	0.13750	0.39842
Rv0345	-	hypothetical protein Rv0345 	7	65.4	13.1	916.2	183.9	-732.32	-2.32	0.01620	0.09520
Rv0346c	ansP2	POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN) 	29	47.2	130.3	1980.8	5474.5	3493.75	1.47	0.00440	0.03442
Rv0347	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	17.5	6.4	69.8	25.7	-44.13	-1.44	0.02850	0.13693
