#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'H37Rv_vs_delta_Rv3811_TTR.dat', mode 'w' at 0x2f1fc00> expList=['delta_Rv3811_TnSeq.wig'] doAdaptive=False ctrlList=['H37Rv_TnSeq.wig']
#Control Samples:  H37Rv_TnSeq.wig
#Experimental Samples:  delta_Rv3811_TnSeq.wig
#Normalized with TTR
#TTR factors:	1.0000	1.1321
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv0186	bglS	PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) 	34	21	1395.0	1737.8	342.8	0.32	0.54430	1.00000
Rv0187	-	PROBABLE O-METHYLTRANSFERASE 	7	6	574.0	555.9	-18.1	-0.05	0.95600	1.00000
Rv0188	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	8	1377.0	905.7	-471.3	-0.60	0.62990	1.00000
Rv0189c	ilvD	dihydroxy-acid dehydratase 	22	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0190	-	hypothetical protein Rv0190 	3	3	650.0	307.9	-342.1	-1.08	0.19710	1.00000
Rv0191	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	18	5013.0	5087.7	74.7	0.02	0.96120	1.00000
Rv0192	-	hypothetical protein Rv0192 	13	13	5025.0	4403.9	-621.1	-0.19	0.67270	1.00000
Rv0192A	-	CONSERVED SECRETED PROTEIN 	2	2	716.0	478.9	-237.1	-0.58	0.33000	1.00000
Rv0193c	-	hypothetical protein Rv0193c 	34	34	7146.0	7176.5	30.5	0.01	0.98440	1.00000
Rv0194	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	55	50	14313.0	13188.0	-1125.0	-0.12	0.70860	1.00000
Rv0195	-	POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) 	6	6	1614.0	1253.3	-360.7	-0.36	0.44520	1.00000
Rv0196	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	7	1063.0	1215.9	152.9	0.19	0.72880	1.00000
Rv0197	-	POSSIBLE OXIDOREDUCTASE 	33	28	2566.0	2377.4	-188.6	-0.11	0.77090	1.00000
Rv0198c	-	PROBABLE ZINC METALLOPROTEASE 	42	32	2192.0	1948.4	-243.6	-0.17	0.71660	1.00000
Rv0199	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	12	9	1257.0	1056.3	-200.7	-0.25	0.70240	1.00000
Rv0200	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	7	5	377.0	262.7	-114.3	-0.52	0.53730	1.00000
Rv0201c	-	hypothetical protein Rv0201c 	8	8	854.0	773.2	-80.8	-0.14	0.81290	1.00000
Rv0202c	mmpL11	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 	39	34	4487.0	5064.0	577.0	0.17	0.66920	1.00000
Rv0203	-	POSSIBLE EXPORTED PROTEIN 	3	3	192.0	638.5	446.5	1.73	0.06960	1.00000
Rv0204c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	17	2900.0	4246.6	1346.6	0.55	0.19320	1.00000
Rv0205	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	12	11	1478.0	1415.1	-62.9	-0.06	0.94510	1.00000
Rv0206c	mmpL3	POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 	34	4	653.0	834.4	181.4	0.35	0.82970	1.00000
Rv0207c	-	hypothetical protein Rv0207c 	9	8	1282.0	1298.5	16.5	0.02	0.96190	1.00000
Rv0208c	trmB	tRNA (guanine-N(7))-methyltransferase 	12	5	87.0	192.5	105.5	1.15	0.45750	1.00000
Rv0209	-	hypothetical protein Rv0209 	15	12	1539.0	1378.9	-160.1	-0.16	0.79190	1.00000
Rv0210	-	hypothetical protein Rv0210 	13	11	1154.0	1908.7	754.7	0.73	0.32300	1.00000
Rv0211	pckA	phosphoenolpyruvate carboxykinase 	24	22	5221.0	22118.2	16897.2	2.08	0.00270	0.16574
Rv0212c	nadR	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY) 	6	6	700.0	526.4	-173.6	-0.41	0.66000	1.00000
Rv0213c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	29	4137.0	3595.6	-541.4	-0.20	0.53070	1.00000
Rv0214	fadD4	acyl-CoA synthetase 	34	27	3071.0	2683.1	-387.9	-0.19	0.57570	1.00000
Rv0215c	fadE3	PROBABLE ACYL-CoA DEHYDROGENASE FADE3 	18	15	2037.0	1729.9	-307.1	-0.24	0.71700	1.00000
Rv0216	-	hypothetical protein Rv0216 	23	16	382.0	330.6	-51.4	-0.21	0.85200	1.00000
Rv0217c	lipW	POSSIBLE ESTERASE LIPW 	21	17	1618.0	1406.1	-211.9	-0.20	0.74800	1.00000
Rv0218	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	16	1488.0	1352.9	-135.1	-0.14	0.80510	1.00000
Rv0219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	11	9	363.0	558.1	195.1	0.62	0.34560	1.00000
Rv0220	lipC	PROBABLE ESTERASE LIPC 	24	20	1234.0	1061.9	-172.1	-0.22	0.67000	1.00000
Rv0221	-	hypothetical protein Rv0221 	28	23	2463.0	1894.0	-569.0	-0.38	0.44900	1.00000
Rv0222	echA1	enoyl-CoA hydratase 	8	6	395.0	322.7	-72.3	-0.29	0.81810	1.00000
Rv0223c	-	PROBABLE ALDEHYDE DEHYDROGENASE 	24	19	1200.0	1028.0	-172.0	-0.22	0.69630	1.00000
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	15	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	2	1.0	1.1	0.1	0.18	1.00000	1.00000
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	29	3	544.0	628.3	84.3	0.21	0.49740	1.00000
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	23	1	0.0	1.1	1.1	0.18	1.00000	1.00000
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	1	0.0	15.8	15.8	3.99	1.00000	1.00000
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	16	15	1984.0	1517.0	-467.0	-0.39	0.55570	1.00000
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	15	2908.0	3301.3	393.3	0.18	0.70910	1.00000
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	36	36	7098.0	5085.5	-2012.5	-0.48	0.22760	1.00000
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	9	2318.0	1921.2	-396.8	-0.27	0.77990	1.00000
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	11	10	2513.0	1883.8	-629.2	-0.42	0.72730	1.00000
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	23	18	697.0	688.3	-8.7	-0.02	0.97390	1.00000
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	21	942.0	1390.2	448.2	0.56	0.36870	1.00000
Rv0236A	-	SMALL SECRETED PROTEIN 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	39	1	0.0	1.1	1.1	0.18	1.00000	1.00000
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	13	9	978.0	898.9	-79.1	-0.12	0.86560	1.00000
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	11	316.0	1796.7	1480.7	2.51	0.00050	0.04866
Rv0239	-	hypothetical protein Rv0239 	2	2	253.0	228.7	-24.3	-0.15	1.00000	1.00000
Rv0240	-	hypothetical protein Rv0240 	9	9	870.0	973.6	103.6	0.16	0.82090	1.00000
Rv0241c	-	hypothetical protein Rv0241c 	16	15	937.0	371.3	-565.7	-1.34	0.17210	1.00000
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	10	346.0	118.9	-227.1	-1.54	0.09890	1.00000
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	19	1051.0	417.8	-633.2	-1.33	0.01650	0.61528
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	22	1291.0	465.3	-825.7	-1.47	0.00010	0.01287
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	4	4	101.0	178.9	77.9	0.82	0.34940	1.00000
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	33	28	3466.0	3520.9	54.9	0.02	0.95910	1.00000
Rv0247c	-	fumarate reductase iron-sulfur subunit 	12	12	192.0	142.6	-49.4	-0.43	0.52130	1.00000
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	38	32	729.0	334.0	-395.0	-1.13	0.00020	0.02217
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	23	422.0	286.4	-135.6	-0.56	0.24020	1.00000
Rv0250c	-	hypothetical protein Rv0250c 	4	4	135.0	399.6	264.6	1.57	0.63000	1.00000
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	5	4	753.0	760.8	7.8	0.01	0.97270	1.00000
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	32	3453.0	3781.3	328.3	0.13	0.78510	1.00000
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	7	5	616.0	312.5	-303.5	-0.98	0.27720	1.00000
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	6	778.0	858.1	80.1	0.14	0.86520	1.00000
Rv0255c	cobQ1	cobyric acid synthase 	15	13	1831.0	1383.4	-447.6	-0.40	0.45010	1.00000
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	32	4273.0	4838.7	565.7	0.18	0.64560	1.00000
Rv0257	-	hypothetical protein Rv0257 	3	3	701.0	415.5	-285.5	-0.75	0.39150	1.00000
Rv0258c	-	hypothetical protein Rv0258c 	8	4	207.0	121.1	-85.9	-0.77	0.60020	1.00000
Rv0259c	-	hypothetical protein Rv0259c 	7	6	216.0	96.2	-119.8	-1.17	0.39110	1.00000
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	21	17	1428.0	1287.2	-140.8	-0.15	0.81040	1.00000
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	24	22	1660.0	1221.6	-438.4	-0.44	0.30750	1.00000
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	7	7	524.0	527.6	3.6	0.01	0.99660	1.00000
Rv0263c	-	hypothetical protein Rv0263c 	16	11	418.0	929.5	511.5	1.15	0.12220	1.00000
Rv0264c	-	hypothetical protein Rv0264c 	9	8	1275.0	1307.6	32.6	0.04	0.97140	1.00000
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	9	2167.0	1398.2	-768.8	-0.63	0.47600	1.00000
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	42	37	6287.0	5014.1	-1272.9	-0.33	0.43900	1.00000
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	15	15	2909.0	2642.4	-266.6	-0.14	0.77910	1.00000
Rv0268c	-	hypothetical protein Rv0268c 	13	13	4012.0	3490.3	-521.7	-0.20	0.62700	1.00000
Rv0269c	-	hypothetical protein Rv0269c 	11	11	2053.0	1006.5	-1046.5	-1.03	0.10810	1.00000
Rv0270	fadD2	acyl-CoA synthetase 	25	23	4141.0	2394.4	-1746.6	-0.79	0.03760	0.98700
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	34	31	3918.0	3428.0	-490.0	-0.19	0.67970	1.00000
Rv0272c	-	hypothetical protein Rv0272c 	16	12	640.0	458.5	-181.5	-0.48	0.53730	1.00000
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	11	725.0	1074.4	349.4	0.57	0.36800	1.00000
Rv0274	-	hypothetical protein Rv0274 	8	7	909.0	732.5	-176.5	-0.31	0.77810	1.00000
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	8	7	692.0	252.5	-439.5	-1.45	0.34730	1.00000
Rv0276	-	hypothetical protein Rv0276 	17	16	1670.0	1186.5	-483.5	-0.49	0.36580	1.00000
Rv0277c	-	hypothetical protein Rv0277c 	6	5	800.0	849.1	49.1	0.09	0.91120	1.00000
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	26	19	2020.0	1555.5	-464.5	-0.38	0.42220	1.00000
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	19	19	2501.0	1622.3	-878.7	-0.62	0.32000	1.00000
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	24	5617.0	4539.8	-1077.2	-0.31	0.41070	1.00000
Rv0281	-	hypothetical protein Rv0281 	14	13	2172.0	1777.4	-394.6	-0.29	0.53620	1.00000
Rv0282	-	hypothetical protein Rv0282 	24	1	203.0	133.6	-69.4	-0.60	1.00000	1.00000
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	2	2.0	0.0	-2.0	-1.00	0.33890	1.00000
Rv0285	PE5	PE FAMILY PROTEIN 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0286	PPE4	PPE FAMILY PROTEIN 	31	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	1	2.0	0.0	-2.0	-1.00	1.00000	1.00000
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0289	-	hypothetical protein Rv0289 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	1	0.0	1.1	1.1	0.18	1.00000	1.00000
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	1	22.0	27.2	5.2	0.30	1.00000	1.00000
Rv0293c	-	hypothetical protein Rv0293c 	27	22	1326.0	2412.5	1086.5	0.86	0.07070	1.00000
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	14	12	1073.0	920.4	-152.6	-0.22	0.72120	1.00000
Rv0295c	-	hypothetical protein Rv0295c 	10	7	1274.0	413.2	-860.8	-1.62	0.07460	1.00000
Rv0296c	-	PROBABLE SULFATASE 	42	34	4375.0	3597.9	-777.1	-0.28	0.64740	1.00000
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	10	1280.0	1416.3	136.3	0.15	0.83350	1.00000
Rv0298	-	hypothetical protein Rv0298 	5	4	897.0	567.2	-329.8	-0.66	0.77120	1.00000
Rv0299	-	hypothetical protein Rv0299 	2	2	410.0	186.8	-223.2	-1.13	0.67170	1.00000
Rv0300	-	hypothetical protein Rv0300 	5	5	1246.0	1840.8	594.8	0.56	0.39380	1.00000
Rv0301	-	hypothetical protein Rv0301 	7	7	2286.0	1640.4	-645.6	-0.48	0.19110	1.00000
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	8	2363.0	926.1	-1436.9	-1.35	0.11530	1.00000
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	12	12	2182.0	1521.6	-660.4	-0.52	0.29980	1.00000
Rv0304c	PPE5	PPE FAMILY PROTEIN 	135	121	17845.0	17131.2	-713.8	-0.06	0.80770	1.00000
Rv0305c	PPE6	PPE FAMILY PROTEIN 	60	56	7850.0	7505.9	-344.1	-0.06	0.82960	1.00000
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	8	8	1073.0	1090.2	17.2	0.02	0.97260	1.00000
Rv0307c	-	hypothetical protein Rv0307c 	9	8	708.0	939.7	231.7	0.41	0.44400	1.00000
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	15	13	1366.0	904.6	-461.4	-0.59	0.27130	1.00000
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	10	755.0	970.2	215.2	0.36	0.49620	1.00000
Rv0310c	-	hypothetical protein Rv0310c 	12	11	436.0	612.5	176.5	0.49	0.37070	1.00000
Rv0311	-	hypothetical protein Rv0311 	17	14	805.0	898.9	93.9	0.16	0.84890	1.00000
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	13	689.0	1031.4	342.4	0.58	0.55820	1.00000
Rv0313	-	hypothetical protein Rv0313 	5	5	1298.0	1194.4	-103.6	-0.12	0.94700	1.00000
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	6	2540.0	2636.7	96.7	0.05	0.94680	1.00000
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	10	10	1238.0	1549.9	311.9	0.32	0.71630	1.00000
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	7	617.0	782.3	165.3	0.34	0.81700	1.00000
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	13	12	1564.0	1614.4	50.4	0.05	0.93850	1.00000
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	7	1195.0	828.7	-366.3	-0.53	0.36910	1.00000
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	8	7	379.0	669.1	290.1	0.82	0.50320	1.00000
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	16	3254.0	3160.9	-93.1	-0.04	0.92500	1.00000
Rv0321	dcd	deoxycytidine triphosphate deaminase 	6	6	616.0	819.7	203.7	0.41	0.62540	1.00000
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	21	1351.0	1160.4	-190.6	-0.22	0.68510	1.00000
Rv0323c	-	hypothetical protein Rv0323c 	12	10	1075.0	801.5	-273.5	-0.42	0.57940	1.00000
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	11	277.0	138.1	-138.9	-1.00	0.48460	1.00000
Rv0325	-	hypothetical protein Rv0325 	6	6	1087.0	1159.3	72.3	0.09	0.85620	1.00000
Rv0326	-	hypothetical protein Rv0326 	9	6	247.0	501.5	254.5	1.02	0.19610	1.00000
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	24	17	1165.0	908.0	-257.0	-0.36	0.68760	1.00000
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	10	666.0	1078.9	412.9	0.70	0.46420	1.00000
Rv0329c	-	hypothetical protein Rv0329c 	9	6	948.0	549.1	-398.9	-0.79	0.52790	1.00000
Rv0330c	-	hypothetical protein Rv0330c 	9	9	1225.0	1143.4	-81.6	-0.10	0.90690	1.00000
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	17	1571.0	1184.2	-386.8	-0.41	0.49030	1.00000
Rv0332	-	hypothetical protein Rv0332 	12	12	1962.0	1818.2	-143.8	-0.11	0.86520	1.00000
Rv0333	-	hypothetical protein Rv0333 	4	4	1108.0	686.1	-421.9	-0.69	0.68610	1.00000
Rv0334	rmlA	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE) 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0335c	PE6	PE FAMILY PROTEIN 	2	1	0.0	24.9	24.9	4.64	1.00000	1.00000
Rv0336	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	18	17	6958.0	4797.9	-2160.1	-0.54	0.51420	1.00000
Rv0337c	aspC	aminotransferase AlaT 	22	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0338c	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE 	37	1	0.0	5.7	5.7	2.50	1.00000	1.00000
Rv0339c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	23	1656.0	2385.4	729.4	0.53	0.51660	1.00000
Rv0340	-	hypothetical protein Rv0340 	5	4	352.0	351.0	-1.0	-0.00	1.00000	1.00000
Rv0341	iniB	ISONIAZID INDUCTIBLE GENE PROTEIN INIB 	19	13	1213.0	1697.0	484.0	0.48	0.58120	1.00000
Rv0342	iniA	ISONIAZID INDUCTIBLE GENE PROTEIN INIA 	27	23	4008.0	3147.3	-860.7	-0.35	0.55540	1.00000
Rv0343	iniC	ISONIAZID INDUCTIBLE GENE PROTEIN INIC 	13	11	1241.0	1457.0	216.0	0.23	0.73680	1.00000
Rv0344c	lpqJ	PROBABLE LIPOPROTEIN LPQJ 	12	11	1243.0	1116.3	-126.7	-0.16	0.80910	1.00000
Rv0345	-	hypothetical protein Rv0345 	7	7	958.0	1061.9	103.9	0.15	0.78450	1.00000
Rv0346c	ansP2	POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN) 	29	27	4444.0	6639.9	2195.9	0.58	0.21090	1.00000
Rv0347	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	3	65.0	89.4	24.4	0.46	1.00000	1.00000
Rv0348	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	18	14	122.0	515.1	393.1	2.08	0.03850	0.99621
Rv0349	-	hypothetical protein Rv0349 	8	8	936.0	1689.1	753.1	0.85	0.31610	1.00000
Rv0350	dnaK	molecular chaperone DnaK 	17	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv0351	grpE	PROBABLE GRPE PROTEIN (HSP-70 COFACTOR) 	9	2	139.0	0.0	-139.0	-7.12	0.33620	1.00000
Rv0352	dnaJ1	PROBABLE CHAPERONE PROTEIN DNAJ1 	14	8	158.0	390.6	232.6	1.31	0.57720	1.00000
Rv0353	hspR	PROBABLE HEAT SHOCK PROTEIN TRANSCRIPTIONAL REPRESSOR HSPR (MERR FAMILY) 	6	6	1129.0	1054.0	-75.0	-0.10	0.87200	1.00000
Rv0354c	PPE7	PPE FAMILY PROTEIN 	5	5	1545.0	1766.1	221.1	0.19	0.79810	1.00000
Rv0355c	PPE8	PPE FAMILY PROTEIN 	172	160	36620.0	36899.1	279.1	0.01	0.94870	1.00000
Rv0356c	-	hypothetical protein Rv0356c 	9	8	658.0	740.4	82.4	0.17	0.80550	1.00000
Rv0357c	purA	adenylosuccinate synthetase 	24	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv0358	-	hypothetical protein Rv0358 	13	9	122.0	103.0	-19.0	-0.24	0.83040	1.00000
Rv0359	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	11	3666.0	2097.8	-1568.2	-0.81	0.38820	1.00000
Rv0360c	-	hypothetical protein Rv0360c 	9	8	786.0	803.8	17.8	0.03	0.96250	1.00000
Rv0361	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	8	112.0	117.7	5.7	0.07	0.94730	1.00000
Rv0362	mgtE	POSSIBLE Mg2+ TRANSPORT TRANSMEMBRANE PROTEIN MGTE 	16	16	3026.0	2560.8	-465.2	-0.24	0.62480	1.00000
Rv0363c	fba	fructose-bisphosphate aldolase 	17	1	37.0	0.0	-37.0	-5.21	1.00000	1.00000
Rv0364	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	13	2	135.0	473.2	338.2	1.81	0.33970	1.00000
Rv0365c	-	hypothetical protein Rv0365c 	19	19	3263.0	3334.1	71.1	0.03	0.96490	1.00000
Rv0366c	-	hypothetical protein Rv0366c 	6	6	711.0	663.4	-47.6	-0.10	0.86260	1.00000
Rv0367c	-	hypothetical protein Rv0367c 	2	2	207.0	254.7	47.7	0.30	1.00000	1.00000
Rv0368c	-	hypothetical protein Rv0368c 	17	15	1756.0	1206.8	-549.2	-0.54	0.48790	1.00000
Rv0369c	-	POSSIBLE MEMBRANE OXIDOREDUCTASE 	7	5	387.0	255.9	-131.1	-0.60	0.50940	1.00000
Rv0370c	-	POSSIBLE OXIDOREDUCTASE 	21	15	440.0	267.2	-172.8	-0.72	0.33170	1.00000
Rv0371c	-	hypothetical protein Rv0371c 	7	3	137.0	63.4	-73.6	-1.11	0.49160	1.00000
Rv0372c	-	hypothetical protein Rv0372c 	6	3	245.0	116.6	-128.4	-1.07	0.71340	1.00000
Rv0373c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (LARGE CHAIN) 	38	29	1396.0	1420.8	24.8	0.03	0.95030	1.00000
Rv0374c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (SMALL CHAIN) 	6	5	161.0	184.5	23.5	0.20	0.87710	1.00000
Rv0375c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (MEDIUM CHAIN) 	8	7	534.0	383.8	-150.2	-0.48	0.88870	1.00000
Rv0376c	-	hypothetical protein Rv0376c 	21	15	1228.0	1540.8	312.8	0.33	0.58180	1.00000
Rv0377	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LYSR-FAMILY) 	9	7	250.0	581.9	331.9	1.22	0.19840	1.00000
Rv0378	-	CONSERVED HYPOTHETICAL GLYCINE RICH PROTEIN 	3	2	440.0	0.0	-440.0	-8.78	0.33600	1.00000
Rv0379	secE2	POSSIBLE PROTEIN TRANSPORT PROTEIN SECE2 	3	3	168.0	260.4	92.4	0.63	0.49480	1.00000
Rv0380c	-	POSSIBLE RNA METHYLTRANSFERASE (RNA METHYLASE) 	10	9	112.0	314.7	202.7	1.49	0.29610	1.00000
